usage_id,customer_id,monthly_logins,active_users,monthly_sessions,feature_adoption_rate,usage_change_pct,days_since_last_login,onboarding_completion,number_of_integrations
73312,13312,84,22,101,40.1,41.0,14,62.4,2
73313,13313,47,11,40,60.1,-2.9,27,74.3,1
73314,13314,25,14,21,76.6,27.7,11,76.4,0
73315,13315,41,13,56,68.4,26.2,33,58.1,4
73316,13316,83,19,95,57.4,7.3,13,83.7,3
73317,13317,70,25,67,45.0,-22.7,11,81.0,4
73318,13318,54,12,62,39.2,-16.7,35,79.1,0
73319,13319,34,12,35,81.0,26.3,4,87.9,3
73320,13320,18,4,26,49.9,19.9,53,100.0,1
73321,13321,64,12,55,67.8,-0.8,0,53.6,6
73322,13322,74,21,91,54.2,14.1,19,98.3,2
73323,13323,65,19,93,100.0,17.1,21,77.8,1
73324,13324,34,10,43,71.0,7.4,24,70.0,1
73325,13325,85,16,86,27.8,51.1,31,71.2,4
73326,13326,28,13,36,54.5,-30.3,25,97.6,4
73327,13327,76,17,67,100.0,6.1,0,98.6,2
73328,13328,38,9,48,45.0,-31.5,38,62.8,1
73329,13329,28,7,37,95.4,-18.3,0,96.2,5
73330,13330,107,24,107,47.5,7.0,25,59.3,1
73331,13331,78,28,89,62.6,-30.4,22,76.7,3
73332,13332,47,9,54,47.0,3.7,0,46.4,3
73333,13333,46,9,53,72.1,9.8,11,75.8,2
73334,13334,31,13,27,100.0,6.3,1,55.3,2
73335,13335,18,5,22,38.7,47.5,0,100.0,3
73336,13336,61,22,63,48.7,32.2,32,100.0,3
73337,13337,98,21,79,49.3,4.0,0,87.4,2
73338,13338,179,35,133,63.2,22.1,0,94.7,3
73339,13339,22,6,30,65.1,7.4,19,100.0,2
73340,13340,53,19,69,57.8,-15.9,25,97.5,2
73341,13341,61,15,88,42.9,-0.6,0,71.2,4
73342,13342,64,31,69,67.4,19.6,47,48.0,2
73343,13343,81,23,96,20.7,15.4,39,91.7,2
73344,13344,27,6,20,59.2,13.8,0,100.0,0
73345,13345,43,17,40,42.3,50.0,30,90.5,2
73346,13346,46,15,60,61.3,34.2,41,97.4,0
73347,13347,12,3,11,65.1,11.0,0,72.5,2
73348,13348,75,14,59,80.9,-26.9,12,79.8,2
73349,13349,20,11,15,36.1,-15.5,24,65.1,4
73350,13350,17,8,18,65.1,19.6,14,70.9,1
73351,13351,14,7,20,68.7,25.0,5,96.0,1
73352,13352,88,37,88,62.6,-8.9,0,93.6,2
73353,13353,73,42,90,69.3,38.3,20,49.6,3
73354,13354,59,20,62,48.4,14.2,19,51.0,3
73355,13355,42,16,56,88.6,26.3,29,81.8,3
73356,13356,28,12,38,51.1,-5.6,22,85.0,4
73357,13357,58,23,85,80.5,23.9,35,53.8,4
73358,13358,16,4,16,62.8,-15.9,48,83.2,2
73359,13359,119,28,128,59.0,-12.2,51,54.4,0
73360,13360,42,8,51,45.9,15.4,10,93.0,1
73361,13361,12,5,13,76.8,-21.6,0,100.0,2
73362,13362,25,13,19,55.3,-27.2,39,96.2,2
73363,13363,47,27,57,100.0,-36.1,7,61.1,1
73364,13364,35,10,28,21.1,-23.7,27,63.1,2
73365,13365,69,17,95,100.0,-23.7,50,98.2,4
73366,13366,61,25,47,54.7,-31.6,4,91.7,4
73367,13367,21,5,28,66.0,29.4,28,59.1,1
73368,13368,22,10,18,73.8,-21.4,29,65.7,4
73369,13369,12,5,16,100.0,-8.0,25,68.9,1
73370,13370,104,25,75,48.0,-11.3,48,63.0,2
73371,13371,101,19,80,83.5,20.7,33,77.2,4
73372,13372,66,13,47,77.8,-27.9,16,61.3,0
73373,13373,11,7,9,69.9,-16.1,38,74.1,3
73374,13374,103,19,72,67.2,-0.3,19,47.9,1
73375,13375,98,33,75,74.3,-30.5,5,91.1,1
73376,13376,97,26,70,71.9,1.5,1,100.0,4
73377,13377,104,36,109,59.2,36.3,48,100.0,5
73378,13378,62,13,51,60.7,42.7,40,67.0,1
73379,13379,38,9,35,73.8,9.4,56,75.8,1
73380,13380,60,12,55,61.2,2.0,10,92.0,6
73381,13381,38,16,52,60.2,-39.0,57,68.0,1
73382,13382,16,4,13,51.7,13.9,43,78.3,1
73383,13383,44,12,48,100.0,-1.6,18,59.5,1
73384,13384,15,4,11,75.3,-11.1,4,75.8,3
73385,13385,24,8,25,87.0,-10.9,48,84.3,6
73386,13386,27,18,36,54.5,12.9,5,81.0,2
73387,13387,39,9,43,71.3,-5.2,0,88.8,4
73388,13388,57,13,52,74.9,20.5,0,89.5,1
73389,13389,80,16,82,64.8,70.0,14,81.1,2
73390,13390,144,27,165,58.2,-21.1,0,100.0,4
73391,13391,21,9,30,24.2,-25.0,28,90.7,7
73392,13392,25,14,34,63.8,30.9,35,73.0,5
73393,13393,51,11,75,35.4,-1.5,30,68.1,3
73394,13394,75,15,63,54.0,0.5,17,56.4,2
73395,13395,92,42,79,58.2,-12.3,21,78.9,2
73396,13396,58,30,45,79.7,-2.7,35,100.0,1
73397,13397,142,29,157,57.9,-6.6,28,92.2,2
73398,13398,189,35,160,71.2,-10.2,16,100.0,4
73399,13399,38,12,48,78.9,2.3,9,81.4,2
73400,13400,41,8,60,58.5,-7.7,5,83.5,2
73401,13401,41,9,47,64.3,23.5,27,57.5,1
73402,13402,21,8,27,51.8,-0.4,23,69.7,2
73403,13403,87,41,75,100.0,-20.4,22,46.0,3
73404,13404,14,6,19,46.6,13.9,20,95.7,4
73405,13405,29,8,40,89.2,12.7,40,79.1,3
73406,13406,87,28,122,47.6,-17.0,9,55.0,3
73407,13407,101,19,141,76.9,29.5,30,77.2,1
73408,13408,51,16,48,81.3,-49.1,17,72.0,3
73409,13409,21,11,24,46.8,-14.9,26,88.5,2
73410,13410,24,12,23,68.9,13.8,16,100.0,5
73411,13411,77,15,108,62.9,5.0,32,65.6,3
73412,13412,32,9,46,69.2,30.6,23,75.3,4
73413,13413,79,15,98,88.1,6.3,25,63.9,2
73414,13414,106,20,93,81.6,-47.6,6,92.2,2
73415,13415,118,22,93,66.8,-5.9,19,58.2,2
73416,13416,114,22,162,49.1,-1.9,0,74.5,1
73417,13417,15,3,15,66.9,41.7,3,100.0,3
73418,13418,68,17,83,67.2,27.0,51,100.0,4
73419,13419,53,10,72,87.0,-4.4,0,65.0,2
73420,13420,56,12,69,81.5,-1.4,41,80.9,1
73421,13421,55,13,82,20.0,9.9,38,78.5,3
73422,13422,132,26,153,36.4,-5.2,33,89.2,0
73423,13423,71,15,82,42.2,-8.5,8,100.0,3
73424,13424,39,13,47,50.3,14.2,0,81.0,1
73425,13425,81,31,91,52.8,-17.3,23,51.4,1
73426,13426,8,4,11,61.9,-20.9,17,88.1,2
73427,13427,138,26,200,60.7,16.6,11,42.6,3
73428,13428,46,25,66,63.9,8.8,28,65.8,3
73429,13429,137,30,150,62.8,-6.6,29,58.2,1
73430,13430,37,12,53,39.5,17.0,10,86.4,5
73431,13431,27,8,22,38.9,-16.0,32,80.0,1
73432,13432,64,32,73,79.6,9.7,23,71.5,2
73433,13433,71,36,79,82.4,13.4,0,97.6,2
73434,13434,26,9,23,61.3,40.1,19,84.0,2
73435,13435,78,18,116,50.1,8.5,15,84.4,0
73436,13436,33,13,48,58.8,-6.0,36,64.3,3
73437,13437,47,11,33,79.2,38.0,1,60.4,3
73438,13438,99,18,112,36.0,21.1,5,89.3,0
73439,13439,144,45,118,19.9,-18.3,25,54.2,2
73440,13440,73,14,71,75.1,-7.4,35,100.0,1
73441,13441,15,8,14,65.0,48.4,29,73.2,3
73442,13442,30,11,29,62.1,39.5,47,83.2,3
73443,13443,31,8,36,82.6,-34.8,35,75.9,2
73444,13444,42,18,47,88.1,-1.8,22,82.5,1
73445,13445,99,33,106,35.8,23.7,23,74.5,5
73446,13446,66,20,74,66.6,29.0,8,71.4,2
73447,13447,76,18,90,86.9,-7.5,0,76.3,3
73448,13448,33,14,30,99.4,64.6,50,82.5,2
73449,13449,15,5,20,48.9,-9.0,35,59.9,3
73450,13450,85,16,97,83.7,-27.1,0,65.1,4
73451,13451,21,8,19,75.3,2.6,35,47.9,1
73452,13452,67,15,56,21.6,32.1,47,67.0,1
73453,13453,110,22,144,84.1,-26.1,5,92.5,0
73454,13454,96,23,108,34.9,-49.5,12,66.9,3
73455,13455,135,29,114,76.5,5.6,34,59.0,3
73456,13456,38,7,52,83.3,16.4,48,66.6,5
73457,13457,74,26,93,25.3,-20.9,20,67.3,0
73458,13458,28,11,27,73.8,-12.2,51,82.9,3
73459,13459,79,24,73,90.6,16.5,15,91.4,1
73460,13460,65,16,57,70.8,22.5,0,58.0,1
73461,13461,39,20,30,58.1,58.6,14,67.1,4
73462,13462,12,7,17,38.4,-3.8,34,99.7,3
73463,13463,31,15,45,62.1,-24.1,38,100.0,4
73464,13464,22,10,23,83.4,-15.3,11,52.7,1
73465,13465,20,12,15,62.8,-8.3,0,72.4,1
73466,13466,46,12,45,26.9,-15.1,0,78.9,9
73467,13467,50,13,49,68.3,-1.8,32,68.1,5
73468,13468,85,25,77,35.8,-28.6,0,90.5,1
73469,13469,73,36,57,76.8,-0.7,24,100.0,3
73470,13470,74,14,58,61.4,8.7,26,100.0,1
73471,13471,56,13,81,70.5,-20.2,0,88.3,4
73472,13472,55,29,73,81.8,-5.2,37,81.8,3
73473,13473,49,13,43,49.1,38.1,19,96.3,3
73474,13474,23,14,29,46.8,-10.0,0,25.5,2
73475,13475,87,28,65,76.5,21.8,15,72.1,5
73476,13476,38,8,34,97.2,-36.7,2,63.3,3
73477,13477,36,10,45,25.0,-5.9,38,64.9,1
73478,13478,45,24,54,49.8,0.4,24,78.1,3
73479,13479,59,12,71,71.7,16.5,0,67.1,1
73480,13480,11,6,11,72.7,35.7,8,100.0,4
73481,13481,72,21,69,67.8,-8.5,0,76.1,2
73482,13482,28,8,28,68.9,-7.4,61,65.2,3
73483,13483,74,16,69,22.5,-40.3,1,81.1,2
73484,13484,278,51,213,64.9,32.9,10,74.7,2
73485,13485,22,7,19,76.2,12.0,3,100.0,1
73486,13486,45,11,33,58.2,-1.5,35,88.8,3
73487,13487,68,19,57,30.3,-18.4,0,54.6,3
73488,13488,51,28,47,55.8,-13.3,20,52.1,5
73489,13489,47,10,46,27.0,23.1,11,91.1,3
73490,13490,108,30,157,78.0,17.2,47,65.3,0
73491,13491,43,11,58,15.7,-34.8,0,78.6,3
73492,13492,68,24,75,55.9,27.6,45,72.8,3
73493,13493,77,15,94,80.5,4.7,15,83.9,4
73494,13494,115,27,96,72.2,-18.8,0,72.4,0
73495,13495,35,12,40,49.3,26.9,9,63.6,2
73496,13496,38,11,51,77.3,27.0,30,84.8,2
73497,13497,57,21,47,71.1,18.9,0,66.9,3
73498,13498,45,11,60,70.8,-2.5,29,30.1,2
73499,13499,24,5,25,21.6,-37.2,9,78.9,5
73500,13500,66,23,57,67.9,-19.5,11,81.6,3
73501,13501,67,14,50,59.6,32.6,0,93.3,5
73502,13502,21,4,31,68.6,-14.1,16,94.8,3
73503,13503,148,48,124,69.8,-37.3,10,100.0,4
73504,13504,27,11,36,50.2,20.7,0,58.2,8
73505,13505,179,34,202,84.4,-55.3,12,90.3,2
73506,13506,22,13,32,9.0,8.4,0,62.8,2
73507,13507,89,26,121,60.6,0.5,30,53.2,1
73508,13508,139,30,124,58.6,10.4,23,58.7,0
73509,13509,42,25,63,53.4,-3.8,0,69.0,4
73510,13510,41,10,42,33.9,-25.2,4,92.2,2
73511,13511,34,7,46,60.3,-10.3,0,90.5,2
73512,13512,35,13,52,59.3,-33.0,0,94.5,2
73513,13513,36,13,34,50.9,-12.2,0,100.0,2
73514,13514,34,21,44,44.6,-24.7,6,91.2,4
73515,13515,85,23,71,73.6,-7.8,14,40.1,3
73516,13516,33,19,39,61.5,11.1,30,100.0,1
73517,13517,36,24,37,74.5,-10.4,50,70.0,1
73518,13518,56,28,54,61.8,46.3,0,63.3,4
73519,13519,23,7,18,48.5,20.7,38,81.4,1
73520,13520,31,7,26,59.4,-51.4,24,39.4,1
73521,13521,97,23,141,52.0,1.5,3,78.1,3
73522,13522,22,8,26,36.3,-0.7,30,89.3,4
73523,13523,17,6,14,71.7,-6.9,17,60.6,2
73524,13524,45,11,49,63.8,12.1,42,84.7,1
73525,13525,52,12,67,85.6,8.8,2,61.2,2
73526,13526,61,14,82,55.6,-9.4,0,68.2,2
73527,13527,19,9,24,41.3,-5.8,12,100.0,2
73528,13528,26,15,22,50.3,8.3,0,70.7,2
73529,13529,63,18,91,82.2,-11.5,8,63.8,2
73530,13530,46,15,50,31.6,46.2,22,70.6,2
73531,13531,42,8,53,36.9,53.6,12,69.3,2
73532,13532,18,12,17,100.0,13.2,0,70.8,2
73533,13533,47,10,57,40.5,-5.6,0,76.4,2
73534,13534,66,12,74,77.4,46.5,63,51.6,1
73535,13535,25,5,21,66.0,12.1,11,61.8,5
73536,13536,81,17,115,47.6,11.5,38,83.6,2
73537,13537,10,6,12,62.8,-13.2,22,60.2,1
73538,13538,69,14,67,39.1,21.3,85,80.2,4
73539,13539,23,6,27,57.9,37.1,9,83.2,0
73540,13540,41,10,57,60.6,-27.4,0,77.4,2
73541,13541,68,22,78,83.0,3.0,17,94.7,3
73542,13542,148,28,153,59.9,28.6,33,61.7,2
73543,13543,97,27,118,69.0,12.7,22,59.3,5
73544,13544,28,7,27,73.8,9.9,1,100.0,5
73545,13545,40,17,46,19.2,2.6,62,82.8,2
73546,13546,60,16,63,56.2,18.1,0,90.1,1
73547,13547,10,4,9,65.4,30.9,19,87.8,3
73548,13548,31,16,26,78.4,-20.4,30,57.9,2
73549,13549,46,13,50,62.3,-3.1,20,58.6,4
73550,13550,215,44,189,37.1,4.9,44,65.8,2
73551,13551,210,42,248,91.3,-37.7,44,100.0,1
73552,13552,26,5,37,68.8,17.2,19,100.0,2
73553,13553,63,12,67,54.0,33.1,16,81.8,5
73554,13554,91,17,127,64.9,26.4,0,56.8,2
73555,13555,48,11,69,18.9,-1.6,26,70.6,2
73556,13556,33,17,39,36.7,18.1,22,55.3,4
73557,13557,60,15,70,62.6,8.8,39,76.5,2
73558,13558,94,24,119,62.0,-0.8,54,53.4,5
73559,13559,33,17,27,56.3,-17.9,5,98.6,3
73560,13560,112,26,133,74.4,23.8,1,60.7,2
73561,13561,25,8,29,59.4,-43.6,38,88.8,2
73562,13562,7,4,6,79.3,6.1,1,61.9,4
73563,13563,47,9,59,66.9,31.0,0,67.9,2
73564,13564,27,12,36,77.7,8.2,33,78.1,0
73565,13565,28,14,25,63.7,-16.5,40,63.2,1
73566,13566,90,39,65,76.3,-20.3,43,100.0,2
73567,13567,68,15,76,73.2,-10.8,36,44.5,0
73568,13568,92,20,77,92.9,-8.8,10,47.8,3
73569,13569,13,7,9,100.0,5.9,38,82.9,2
73570,13570,11,3,11,72.8,-22.9,5,82.5,3
73571,13571,55,13,63,40.3,5.2,38,58.5,2
73572,13572,55,13,72,81.9,-17.4,47,89.0,2
73573,13573,109,26,108,47.8,10.3,0,59.3,2
73574,13574,54,17,47,78.8,36.5,5,100.0,2
73575,13575,47,15,45,61.7,10.1,0,96.8,1
73576,13576,41,8,45,67.5,-16.9,35,90.7,6
73577,13577,117,22,145,44.6,2.1,22,76.2,5
73578,13578,33,15,40,56.7,8.0,21,100.0,4
73579,13579,60,11,67,37.6,-38.8,52,71.9,7
73580,13580,18,9,16,47.2,-8.3,0,96.6,1
73581,13581,163,35,187,65.4,25.1,29,56.3,8
73582,13582,98,51,123,71.2,20.2,0,67.7,1
73583,13583,40,10,57,47.7,-36.7,18,68.5,1
73584,13584,56,15,39,56.8,9.4,0,99.1,3
73585,13585,148,27,173,94.5,13.7,19,80.5,2
73586,13586,61,17,73,61.8,-30.1,44,87.9,2
73587,13587,85,21,74,65.0,41.8,36,90.0,1
73588,13588,22,5,25,87.3,26.1,0,100.0,5
73589,13589,26,6,34,61.7,-8.5,35,74.5,1
73590,13590,32,8,44,65.2,4.4,29,80.4,1
73591,13591,111,24,136,57.4,28.6,10,86.7,3
73592,13592,31,7,46,52.8,18.8,29,60.1,5
73593,13593,42,14,57,85.9,11.7,8,95.8,1
73594,13594,24,12,24,91.7,21.4,6,87.6,2
73595,13595,61,12,85,77.1,29.3,20,88.4,3
73596,13596,11,7,10,55.5,-15.0,0,90.7,3
73597,13597,19,8,24,44.2,-8.9,39,66.9,2
73598,13598,70,19,58,42.7,-6.3,20,59.3,5
73599,13599,65,14,96,6.3,-60.1,0,49.5,2
73600,13600,33,14,40,74.6,-12.1,4,84.4,1
73601,13601,105,26,136,100.0,27.4,12,99.1,2
73602,13602,72,24,86,57.4,34.6,15,70.3,1
73603,13603,14,9,15,64.7,4.0,14,89.5,2
73604,13604,39,9,38,71.7,-12.7,10,97.9,3
73605,13605,8,2,7,54.8,22.7,26,81.6,2
73606,13606,28,16,37,81.0,-19.6,46,68.4,4
73607,13607,95,19,84,38.8,53.0,31,75.5,1
73608,13608,17,8,24,58.6,-11.9,5,80.2,3
73609,13609,203,43,265,11.7,-34.0,39,71.2,2
73610,13610,87,28,89,52.5,32.5,13,69.9,1
73611,13611,26,11,32,52.7,53.8,17,71.5,1
73612,13612,65,17,88,77.9,63.7,21,75.4,1
73613,13613,53,16,38,40.9,-14.0,22,77.0,3
73614,13614,224,44,205,75.1,32.9,27,73.0,2
73615,13615,57,14,84,44.0,33.4,27,67.7,1
73616,13616,33,7,34,22.8,52.5,2,100.0,3
73617,13617,13,8,16,94.5,-5.8,21,64.9,3
73618,13618,82,24,69,41.4,-16.5,31,80.5,2
73619,13619,36,13,36,37.1,2.3,24,100.0,2
73620,13620,45,21,60,73.1,8.0,22,72.3,2
73621,13621,151,28,162,45.8,-22.4,32,51.6,4
73622,13622,64,15,91,99.8,-8.2,21,68.1,3
73623,13623,60,22,43,60.4,33.7,10,65.7,2
73624,13624,87,27,99,67.4,18.3,27,100.0,4
73625,13625,68,19,91,84.8,4.7,0,41.2,1
73626,13626,11,7,11,59.9,-15.6,29,62.2,3
73627,13627,28,6,26,44.8,-16.6,41,92.7,4
73628,13628,166,35,149,28.8,-26.9,0,72.8,2
73629,13629,93,21,93,100.0,-10.0,0,66.4,2
73630,13630,30,10,39,88.9,-23.3,14,56.4,1
73631,13631,46,24,39,55.2,17.6,20,68.6,1
73632,13632,9,6,11,47.7,-11.5,2,83.6,6
73633,13633,58,18,42,62.9,-5.4,0,94.3,1
73634,13634,106,20,83,42.7,-24.5,29,94.7,3
73635,13635,67,20,58,49.4,-25.1,25,94.6,3
73636,13636,36,7,41,66.4,-11.3,11,71.2,4
73637,13637,190,49,250,59.8,24.9,29,99.4,5
73638,13638,36,9,29,53.6,-18.8,33,71.6,1
73639,13639,38,8,44,28.2,-11.8,22,74.9,2
73640,13640,13,5,17,52.5,24.6,31,82.8,6
73641,13641,7,2,10,79.7,34.2,0,88.6,4
73642,13642,19,10,17,34.9,-26.3,33,82.1,3
73643,13643,64,12,52,36.4,-7.1,11,55.4,4
73644,13644,38,7,45,64.8,67.3,19,86.1,5
73645,13645,83,22,82,42.4,1.6,0,80.9,1
73646,13646,135,26,162,55.5,1.1,38,100.0,5
73647,13647,34,7,30,67.2,-4.3,6,100.0,4
73648,13648,25,7,22,51.5,-1.5,6,93.0,3
73649,13649,36,9,47,56.2,-33.0,46,81.7,5
73650,13650,155,35,143,80.1,-21.4,30,69.8,1
73651,13651,88,31,129,57.5,24.4,2,62.9,1
73652,13652,22,8,28,66.8,13.1,45,57.1,0
73653,13653,154,32,224,52.2,-11.8,21,89.1,3
73654,13654,47,21,57,52.1,-5.2,16,100.0,2
73655,13655,17,7,23,54.9,-5.2,31,83.5,1
73656,13656,23,6,23,65.4,-50.6,32,87.9,3
73657,13657,53,17,79,68.2,-19.2,0,51.7,4
73658,13658,61,30,56,77.3,-28.7,0,42.9,0
73659,13659,65,12,50,38.3,36.5,11,56.2,4
73660,13660,75,22,105,37.3,8.1,31,88.1,0
73661,13661,115,21,132,43.4,-47.8,5,63.2,3
73662,13662,26,8,27,42.0,26.5,48,77.5,0
73663,13663,51,11,49,75.3,7.3,28,49.3,2
73664,13664,30,7,44,37.6,12.5,1,74.0,2
73665,13665,95,34,136,73.2,9.5,44,80.4,3
73666,13666,31,17,43,66.3,17.7,28,81.6,5
73667,13667,42,20,51,22.1,4.3,18,90.0,3
73668,13668,26,16,23,90.7,-47.2,34,100.0,1
73669,13669,70,17,97,37.5,10.2,21,88.3,2
73670,13670,30,17,43,77.2,6.5,22,65.7,2
73671,13671,11,4,11,67.6,37.5,33,44.2,5
73672,13672,27,14,33,80.3,22.6,26,84.6,4
73673,13673,42,11,29,34.3,-5.6,13,91.4,1
73674,13674,47,11,62,60.6,24.3,30,63.6,0
73675,13675,118,36,150,54.8,16.4,0,80.8,3
73676,13676,96,18,83,91.1,-2.7,27,67.7,2
73677,13677,26,10,23,49.7,4.4,40,73.6,3
73678,13678,180,33,195,76.3,23.6,32,84.8,2
73679,13679,84,22,103,54.6,-35.7,0,70.2,2
73680,13680,124,25,159,53.0,21.0,13,100.0,1
73681,13681,28,14,20,76.7,-4.9,0,56.8,6
73682,13682,54,10,39,89.7,-26.0,6,98.9,2
73683,13683,95,21,111,66.3,-13.8,9,85.5,2
73684,13684,23,6,20,84.5,27.0,10,61.6,5
73685,13685,27,18,28,32.5,22.1,14,88.0,1
73686,13686,21,14,15,88.9,-25.3,25,70.1,4
73687,13687,100,46,109,42.3,36.1,4,61.6,1
73688,13688,156,50,111,90.6,26.4,0,28.5,1
73689,13689,59,22,88,46.8,-1.6,7,90.6,1
73690,13690,59,12,49,61.8,-13.9,18,83.2,3
73691,13691,90,20,121,46.1,7.9,3,84.1,2
73692,13692,137,27,135,54.5,-13.5,17,80.2,1
73693,13693,60,20,54,47.6,-22.8,52,80.3,1
73694,13694,37,8,30,61.0,-36.7,0,100.0,2
73695,13695,58,12,81,57.7,-24.6,40,64.9,3
73696,13696,99,18,95,17.7,5.4,21,59.8,2
73697,13697,74,16,96,30.6,-2.8,24,79.8,2
73698,13698,54,11,43,68.3,-3.4,6,57.6,4
73699,13699,46,17,68,60.7,-13.8,20,99.3,1
73700,13700,13,3,15,33.3,-1.0,19,95.9,3
73701,13701,91,22,121,88.4,7.5,1,76.9,1
73702,13702,46,12,32,32.9,16.1,19,62.6,3
73703,13703,70,13,87,72.5,-35.5,18,87.7,6
73704,13704,41,13,58,24.7,0.5,23,63.8,3
73705,13705,204,41,228,62.9,-12.5,0,90.1,1
73706,13706,26,15,36,84.7,-1.2,46,85.6,1
73707,13707,28,9,31,100.0,-36.5,0,80.0,3
73708,13708,13,7,19,78.3,8.5,47,84.2,3
73709,13709,43,11,35,82.0,25.7,0,60.0,3
73710,13710,147,38,212,43.9,17.3,50,94.4,1
73711,13711,46,16,54,49.9,-1.1,12,77.9,2
73712,13712,200,39,283,71.5,24.1,36,81.5,1
73713,13713,77,36,62,28.3,21.7,22,74.1,0
73714,13714,74,22,106,100.0,-38.9,15,51.8,5
73715,13715,93,24,102,54.9,7.7,4,55.3,2
73716,13716,48,21,51,23.7,-34.0,32,47.8,1
73717,13717,67,14,77,89.1,65.8,29,100.0,3
73718,13718,66,20,92,46.6,34.4,12,92.6,2
73719,13719,50,14,68,91.3,-4.9,15,91.9,3
73720,13720,63,20,50,87.7,-9.8,68,100.0,2
73721,13721,27,7,19,47.6,9.9,16,84.5,1
73722,13722,81,17,90,53.2,3.9,35,88.6,2
73723,13723,187,66,279,76.8,14.2,6,67.5,3
73724,13724,33,12,36,42.6,-52.9,20,67.8,1
73725,13725,129,25,105,79.7,-3.7,22,62.7,5
73726,13726,143,26,150,100.0,4.2,0,91.4,1
73727,13727,55,23,55,67.6,0.1,39,56.1,1
73728,13728,19,8,28,26.3,19.4,3,87.4,4
73729,13729,21,10,31,62.5,16.5,0,73.6,3
73730,13730,24,9,18,57.8,-17.1,0,71.3,2
73731,13731,21,6,19,100.0,22.0,0,55.7,1
73732,13732,65,43,69,51.4,-7.0,39,100.0,3
73733,13733,34,14,39,47.3,-15.7,23,77.3,0
73734,13734,99,20,84,73.1,-17.4,26,61.8,3
73735,13735,26,13,30,57.6,-23.0,19,74.2,2
73736,13736,82,17,71,36.2,25.6,9,61.4,6
73737,13737,49,13,51,47.4,-13.7,9,76.8,1
73738,13738,33,13,37,72.3,37.4,8,59.2,3
73739,13739,57,17,84,92.5,-63.3,9,77.4,3
73740,13740,59,27,45,21.2,11.1,18,85.6,3
73741,13741,74,19,107,83.2,-0.1,24,82.3,2
73742,13742,77,42,62,64.3,43.7,12,61.5,2
73743,13743,32,8,25,40.9,8.0,0,74.2,2
73744,13744,68,20,64,52.4,29.3,0,73.3,3
73745,13745,6,4,7,73.2,7.4,16,65.1,3
73746,13746,89,17,92,52.6,26.8,39,77.7,3
73747,13747,53,33,59,9.4,-47.5,29,65.5,1
73748,13748,25,5,33,60.4,6.4,4,100.0,2
73749,13749,50,20,68,54.3,35.1,10,51.9,2
73750,13750,33,6,49,99.7,33.5,47,54.8,3
73751,13751,148,27,213,78.7,-6.4,0,95.0,1
73752,13752,63,26,54,56.5,-22.3,0,67.6,2
73753,13753,55,22,70,67.5,-29.2,17,89.0,0
73754,13754,93,19,121,61.7,-19.5,11,82.1,4
73755,13755,27,13,29,89.5,12.6,0,70.5,3
73756,13756,26,17,37,41.8,-4.2,6,85.0,3
73757,13757,52,13,68,98.7,14.3,10,100.0,3
73758,13758,31,12,32,59.8,-13.1,0,100.0,1
73759,13759,42,14,44,76.3,51.5,39,66.4,3
73760,13760,102,31,102,56.4,20.8,0,82.2,6
73761,13761,44,17,49,52.7,36.4,29,65.7,2
73762,13762,14,7,18,37.9,-9.4,13,94.5,1
73763,13763,48,11,46,68.6,-33.4,6,56.5,1
73764,13764,31,9,27,60.6,20.1,35,65.2,5
73765,13765,37,8,27,94.0,-14.3,27,58.7,2
73766,13766,77,15,103,100.0,18.8,32,72.9,3
73767,13767,29,12,29,57.3,15.2,39,53.0,4
73768,13768,147,29,192,35.2,1.0,22,80.5,4
73769,13769,64,12,51,59.9,2.1,0,72.6,3
73770,13770,30,11,34,59.7,31.6,21,71.0,2
73771,13771,84,17,86,86.2,-13.6,0,100.0,4
73772,13772,26,10,28,57.1,38.6,32,90.4,0
73773,13773,121,25,174,54.1,25.9,11,62.8,3
73774,13774,67,13,50,9.9,-7.5,15,86.6,0
73775,13775,70,13,73,60.6,-15.9,0,95.4,0
73776,13776,137,36,187,51.2,18.3,18,63.0,3
73777,13777,48,13,57,77.7,34.5,12,79.6,3
73778,13778,38,20,56,24.1,-19.9,4,60.7,4
73779,13779,95,26,123,73.6,-34.5,17,100.0,4
73780,13780,44,9,34,72.7,-3.6,21,83.9,0
73781,13781,18,12,18,53.2,-46.8,1,84.5,0
73782,13782,82,16,79,61.7,-4.7,17,76.1,3
73783,13783,27,7,29,83.6,26.3,14,90.7,2
73784,13784,106,26,127,62.2,19.2,23,52.7,5
73785,13785,102,23,92,68.1,-20.1,19,100.0,1
73786,13786,89,17,107,57.2,-9.9,38,89.3,2
73787,13787,73,17,67,36.4,-20.5,35,91.4,0
73788,13788,55,17,44,66.9,4.3,43,77.5,4
73789,13789,54,11,60,12.9,-29.7,22,53.9,2
73790,13790,106,20,116,62.9,-13.7,28,100.0,1
73791,13791,48,12,49,75.2,53.9,3,55.5,1
73792,13792,46,10,52,94.6,22.7,7,100.0,0
73793,13793,74,20,81,83.6,-15.9,1,97.8,2
73794,13794,35,18,41,100.0,45.1,0,100.0,1
73795,13795,43,11,63,44.9,1.8,27,67.6,1
73796,13796,19,5,24,76.6,-52.0,23,62.2,3
73797,13797,35,10,49,34.1,10.3,41,79.1,2
73798,13798,23,6,25,74.8,-2.3,17,100.0,0
73799,13799,31,11,39,64.4,2.0,5,100.0,6
73800,13800,66,14,50,57.7,15.7,13,79.6,3
