customer_id,company_size,industry,country,signup_date
13013,Small,Manufacturing,Germany,2025-12-27
13014,Medium,Manufacturing,Australia,2025-06-03
13015,Medium,Technology,India,2021-04-02
13016,Small,Healthcare,Germany,2022-08-31
13017,Large,Technology,UK,2024-06-05
13018,Medium,Finance,Germany,2021-10-13
13019,Small,Professional Services,USA,2021-04-12
13020,Large,Professional Services,India,2021-05-20
13021,Small,Finance,USA,2023-04-15
13022,Medium,Professional Services,USA,2025-08-06
13023,Medium,Healthcare,Canada,2022-06-19
13024,Small,Healthcare,Singapore,2021-01-16
13025,Small,Manufacturing,Canada,2022-07-15
13026,Medium,Professional Services,Germany,2023-06-29
13027,Enterprise,Finance,USA,2024-11-14
13028,Medium,Education,Australia,2023-07-02
13029,Medium,Retail,Germany,2021-04-29
13030,Medium,Manufacturing,Canada,2026-08-20
13031,Small,Retail,UK,2025-01-31
13032,Medium,Finance,Canada,2026-09-28
13033,Large,Professional Services,Canada,2022-05-29
13034,Small,Professional Services,USA,2026-07-01
13035,Small,Retail,Germany,2024-05-18
13036,Small,Education,Singapore,2024-03-08
13037,Medium,Professional Services,USA,2021-02-06
13038,Enterprise,Education,Canada,2025-01-19
13039,Small,Technology,Australia,2025-03-16
13040,Medium,Healthcare,Canada,2025-03-21
13041,Small,Retail,UK,2021-05-10
13042,Enterprise,Professional Services,Germany,2025-11-07
13043,Small,Education,USA,2021-12-25
13044,Medium,Media,India,2025-06-11
13045,Large,Media,Germany,2025-05-01
13046,Large,Professional Services,Canada,2024-03-23
13047,Medium,Healthcare,Germany,2022-05-21
13048,Small,Healthcare,India,2025-03-13
13049,Medium,Technology,India,2023-03-29
13050,Small,Healthcare,Singapore,2023-03-05
13051,Small,Healthcare,India,2023-04-19
13052,Medium,Manufacturing,Germany,2022-09-15
13053,Small,Media,Germany,2021-04-07
13054,Small,Finance,Canada,2026-05-18
13055,Medium,Media,India,2024-07-29
13056,Enterprise,Media,Canada,2025-09-21
13057,Medium,Professional Services,Germany,2022-08-22
13058,Small,Media,USA,2022-03-05
13059,Small,Technology,USA,2025-04-16
13060,Enterprise,Technology,USA,2024-08-17
13061,Small,Retail,India,2026-01-27
13062,Small,Healthcare,Germany,2025-11-03
13063,Medium,Retail,Germany,2023-12-05
13064,Medium,Manufacturing,Singapore,2025-02-25
13065,Medium,Media,UK,2024-09-01
13066,Small,Education,Australia,2026-10-01
13067,Small,Healthcare,India,2022-07-18
13068,Enterprise,Education,Canada,2023-09-04
13069,Small,Media,Canada,2024-09-03
13070,Medium,Finance,Singapore,2024-12-04
13071,Large,Manufacturing,Germany,2025-06-03
13072,Medium,Healthcare,Singapore,2025-05-04
13073,Small,Retail,Germany,2024-06-07
13074,Small,Retail,Germany,2024-09-29
13075,Medium,Healthcare,India,2024-10-26
13076,Large,Professional Services,Germany,2022-07-10
13077,Enterprise,Retail,UK,2024-06-24
13078,Small,Media,USA,2021-08-07
13079,Small,Media,India,2022-06-18
13080,Enterprise,Professional Services,Canada,2025-02-04
13081,Large,Healthcare,USA,2024-10-05
13082,Large,Technology,USA,2021-02-13
13083,Small,Retail,Canada,2021-03-06
13084,Medium,Professional Services,Singapore,2021-09-03
13085,Large,Healthcare,Germany,2023-09-14
13086,Medium,Healthcare,USA,2025-05-28
13087,Medium,Professional Services,USA,2025-09-21
13088,Small,Retail,India,2025-02-07
13089,Medium,Technology,USA,2023-11-15
13090,Small,Retail,India,2021-06-09
13091,Medium,Healthcare,Singapore,2023-10-02
13092,Enterprise,Technology,UK,2026-04-26
13093,Medium,Media,India,2022-04-24
13094,Large,Education,USA,2024-08-19
13095,Small,Finance,UK,2022-01-22
13096,Medium,Retail,UK,2022-04-17
13097,Enterprise,Manufacturing,India,2021-11-05
13098,Small,Healthcare,Singapore,2022-12-02
13099,Small,Technology,USA,2026-04-06
13100,Medium,Professional Services,India,2026-01-27
13101,Small,Media,India,2026-07-11
13102,Large,Professional Services,UK,2023-12-15
13103,Enterprise,Professional Services,India,2023-02-25
13104,Medium,Technology,India,2025-01-18
13105,Small,Education,USA,2021-04-12
13106,Medium,Retail,Canada,2023-02-14
13107,Large,Manufacturing,India,2024-05-16
13108,Small,Media,USA,2024-08-31
13109,Medium,Professional Services,USA,2022-07-26
13110,Medium,Technology,India,2021-05-28
13111,Medium,Professional Services,UK,2025-12-28
13112,Small,Education,India,2022-08-20
13113,Large,Healthcare,India,2023-09-05
13114,Small,Professional Services,UK,2023-12-07
13115,Small,Education,India,2021-06-04
13116,Large,Retail,India,2021-08-18
13117,Large,Media,USA,2021-06-07
13118,Small,Media,Singapore,2023-07-12
13119,Small,Professional Services,Australia,2024-03-20
13120,Small,Education,Germany,2024-05-31
13121,Small,Technology,Germany,2023-02-05
13122,Small,Technology,Singapore,2022-04-12
13123,Small,Finance,Australia,2022-05-01
13124,Medium,Education,UK,2025-04-25
13125,Large,Healthcare,USA,2022-03-20
13126,Medium,Professional Services,India,2026-02-21
13127,Medium,Manufacturing,Canada,2023-06-24
13128,Small,Manufacturing,Singapore,2025-12-07
13129,Enterprise,Retail,USA,2023-07-15
13130,Large,Finance,Australia,2026-06-01
13131,Large,Education,USA,2021-10-19
13132,Large,Healthcare,USA,2024-05-18
13133,Enterprise,Finance,USA,2026-01-09
13134,Medium,Technology,UK,2023-01-22
13135,Small,Retail,USA,2024-05-19
13136,Medium,Professional Services,Australia,2022-10-25
13137,Large,Professional Services,Germany,2024-11-20
13138,Large,Professional Services,Germany,2025-05-04
13139,Medium,Education,India,2023-07-09
13140,Small,Manufacturing,Germany,2023-06-28
13141,Medium,Healthcare,USA,2021-05-04
13142,Enterprise,Professional Services,USA,2021-03-09
13143,Medium,Professional Services,Australia,2022-04-20
13144,Medium,Technology,USA,2021-12-24
13145,Small,Media,India,2025-11-02
13146,Medium,Finance,USA,2025-01-19
13147,Large,Professional Services,Australia,2024-10-01
13148,Medium,Retail,USA,2026-05-08
13149,Large,Finance,Canada,2026-03-22
13150,Medium,Manufacturing,Canada,2023-04-13
13151,Medium,Finance,Australia,2024-09-15
13152,Small,Healthcare,Germany,2023-10-06
13153,Large,Technology,USA,2022-03-19
13154,Medium,Education,India,2022-08-24
13155,Medium,Healthcare,USA,2025-01-14
13156,Medium,Manufacturing,USA,2022-05-02
13157,Enterprise,Retail,Canada,2026-08-15
13158,Small,Manufacturing,India,2022-09-24
13159,Large,Manufacturing,USA,2025-10-21
13160,Small,Finance,Australia,2025-04-28
13161,Medium,Retail,Canada,2024-04-26
13162,Small,Healthcare,Australia,2021-01-26
13163,Small,Manufacturing,Germany,2025-07-22
13164,Medium,Healthcare,Australia,2024-01-02
13165,Small,Professional Services,Canada,2024-06-10
13166,Medium,Professional Services,USA,2024-02-04
13167,Enterprise,Professional Services,Singapore,2023-06-20
13168,Small,Education,UK,2021-01-09
13169,Large,Finance,India,2021-02-19
13170,Medium,Healthcare,USA,2025-03-26
13171,Medium,Professional Services,Canada,2022-03-18
13172,Small,Professional Services,Singapore,2025-12-07
13173,Small,Retail,India,2025-06-02
13174,Small,Manufacturing,India,2026-09-15
13175,Small,Professional Services,Germany,2022-12-03
13176,Small,Education,Singapore,2023-01-24
13177,Medium,Retail,USA,2026-01-03
13178,Large,Finance,USA,2025-03-16
13179,Large,Media,Canada,2021-08-18
13180,Medium,Media,USA,2022-07-14
13181,Small,Education,Germany,2024-03-19
13182,Small,Education,India,2026-02-22
13183,Small,Education,India,2023-12-21
13184,Small,Manufacturing,India,2024-02-15
13185,Medium,Media,USA,2021-08-27
13186,Medium,Professional Services,India,2026-09-27
13187,Medium,Technology,India,2025-01-11
13188,Medium,Education,Australia,2025-01-31
13189,Large,Retail,India,2024-08-09
13190,Large,Media,Singapore,2026-08-08
13191,Small,Retail,USA,2022-06-01
13192,Enterprise,Finance,Canada,2021-07-24
13193,Enterprise,Healthcare,India,2024-02-06
13194,Small,Healthcare,India,2024-04-28
13195,Medium,Technology,UK,2025-11-20
13196,Medium,Manufacturing,UK,2024-10-14
13197,Enterprise,Professional Services,Australia,2025-10-24
13198,Large,Manufacturing,Australia,2025-08-07
13199,Small,Professional Services,Canada,2021-01-07
13200,Medium,Education,USA,2026-03-01
13201,Medium,Media,Germany,2021-10-23
13202,Medium,Professional Services,Canada,2024-11-11
13203,Small,Media,Singapore,2021-09-21
13204,Large,Technology,Germany,2023-05-03
13205,Medium,Finance,India,2024-09-26
13206,Large,Finance,USA,2024-09-14
13207,Large,Healthcare,UK,2022-02-05
13208,Large,Finance,Australia,2021-12-23
13209,Medium,Education,UK,2023-04-14
13210,Medium,Retail,Australia,2022-03-11
13211,Small,Finance,USA,2021-04-29
13212,Medium,Technology,India,2023-10-20
13213,Small,Education,India,2025-03-17
13214,Medium,Finance,UK,2024-11-19
13215,Small,Manufacturing,Canada,2025-08-30
13216,Small,Professional Services,USA,2022-06-14
13217,Small,Finance,UK,2021-10-30
13218,Small,Manufacturing,India,2021-06-05
13219,Large,Education,India,2021-01-14
13220,Large,Finance,Canada,2023-06-08
13221,Medium,Manufacturing,USA,2024-04-11
13222,Small,Retail,Canada,2022-03-21
13223,Small,Media,Germany,2026-01-18
13224,Small,Healthcare,Germany,2021-02-18
13225,Small,Education,India,2021-06-30
13226,Large,Manufacturing,USA,2024-11-18
13227,Small,Technology,Australia,2022-06-14
13228,Medium,Media,Australia,2025-08-03
13229,Small,Finance,Australia,2022-08-07
13230,Small,Manufacturing,India,2025-11-13
13231,Medium,Media,India,2024-07-10
13232,Medium,Professional Services,UK,2022-12-08
13233,Small,Media,Australia,2021-10-21
13234,Small,Manufacturing,USA,2025-04-11
13235,Medium,Manufacturing,India,2025-03-13
13236,Small,Professional Services,Canada,2022-02-26
13237,Small,Healthcare,USA,2025-05-14
13238,Enterprise,Media,India,2022-10-23
13239,Medium,Professional Services,India,2026-05-13
13240,Medium,Professional Services,USA,2026-08-14
13241,Medium,Media,UK,2026-08-13
13242,Medium,Technology,USA,2022-01-04
13243,Medium,Professional Services,India,2022-06-23
13244,Medium,Technology,India,2023-01-01
13245,Large,Retail,USA,2023-06-16
13246,Small,Media,Canada,2023-12-04
13247,Medium,Professional Services,India,2022-07-18
13248,Medium,Healthcare,UK,2022-04-09
13249,Large,Professional Services,India,2023-11-01
13250,Medium,Manufacturing,India,2021-01-15
13251,Medium,Education,India,2024-09-15
13252,Small,Healthcare,India,2021-01-11
13253,Medium,Professional Services,Canada,2025-07-15
13254,Small,Healthcare,USA,2024-06-01
13255,Small,Media,Germany,2025-10-27
13256,Small,Technology,India,2025-07-19
13257,Medium,Retail,India,2025-10-30
13258,Small,Retail,USA,2022-06-26
13259,Medium,Media,Australia,2025-03-10
13260,Large,Media,USA,2025-10-09
13261,Small,Healthcare,USA,2024-03-26
13262,Medium,Media,USA,2024-11-23
13263,Medium,Healthcare,India,2023-07-18
13264,Small,Media,Singapore,2024-11-27
13265,Large,Professional Services,UK,2024-01-18
13266,Small,Media,Australia,2026-03-05
13267,Medium,Finance,Canada,2023-06-14
13268,Medium,Manufacturing,UK,2026-08-24
13269,Medium,Technology,India,2025-07-13
13270,Medium,Manufacturing,Canada,2021-01-02
13271,Small,Education,India,2025-06-14
13272,Small,Education,USA,2025-09-10
13273,Large,Retail,Canada,2022-07-26
13274,Medium,Technology,Australia,2022-03-12
13275,Large,Manufacturing,Canada,2025-09-08
13276,Large,Retail,Canada,2022-01-18
13277,Large,Education,India,2025-09-30
13278,Medium,Healthcare,USA,2023-12-20
13279,Small,Technology,India,2026-05-04
13280,Large,Technology,Canada,2024-12-05
13281,Medium,Media,Singapore,2024-01-12
13282,Small,Media,USA,2021-03-15
13283,Large,Manufacturing,India,2024-08-27
13284,Large,Media,USA,2026-09-05
13285,Medium,Media,Germany,2024-11-01
13286,Small,Professional Services,UK,2023-04-15
13287,Medium,Finance,India,2024-04-18
13288,Large,Manufacturing,Singapore,2023-02-13
13289,Enterprise,Media,Germany,2024-11-04
13290,Small,Healthcare,India,2021-03-18
13291,Small,Professional Services,Singapore,2023-12-09
13292,Large,Professional Services,USA,2024-11-04
13293,Medium,Professional Services,USA,2025-09-29
13294,Medium,Healthcare,USA,2023-05-20
13295,Enterprise,Retail,Germany,2023-12-20
13296,Small,Technology,Canada,2024-10-12
13297,Medium,Retail,India,2023-09-01
13298,Small,Healthcare,Singapore,2024-05-10
13299,Medium,Finance,India,2025-12-08
13300,Large,Technology,Australia,2025-11-26
13301,Medium,Healthcare,Canada,2025-04-08
13302,Enterprise,Finance,India,2024-04-03
13303,Medium,Manufacturing,India,2023-11-18
13304,Small,Education,Germany,2021-11-10
13305,Small,Professional Services,USA,2025-05-08
13306,Medium,Media,Canada,2024-07-31
13307,Medium,Healthcare,UK,2024-08-14
13308,Small,Education,Australia,2026-07-17
13309,Medium,Retail,USA,2024-10-04
13310,Medium,Education,USA,2022-09-28
13311,Large,Healthcare,USA,2024-05-15
13312,Medium,Education,Germany,2022-02-21
13313,Large,Professional Services,USA,2022-03-15
13314,Small,Technology,India,2021-06-14
13315,Small,Healthcare,Singapore,2025-05-02
13316,Medium,Finance,Australia,2023-09-15
13317,Medium,Education,India,2022-06-01
13318,Small,Technology,Singapore,2021-03-23
13319,Large,Professional Services,Canada,2021-04-29
13320,Large,Retail,India,2025-07-19
13321,Medium,Retail,India,2024-08-19
13322,Small,Professional Services,Canada,2021-01-28
13323,Large,Education,Australia,2026-07-18
13324,Medium,Retail,India,2022-05-13
13325,Large,Finance,USA,2021-07-13
13326,Large,Healthcare,USA,2022-08-15
13327,Large,Technology,UK,2026-02-01
13328,Medium,Manufacturing,India,2023-11-26
13329,Small,Education,India,2021-04-23
13330,Medium,Retail,Canada,2024-08-10
13331,Medium,Healthcare,Australia,2025-10-04
13332,Large,Manufacturing,UK,2026-08-24
13333,Small,Finance,USA,2025-08-18
13334,Small,Retail,USA,2024-10-26
13335,Large,Retail,USA,2024-12-21
13336,Large,Technology,Singapore,2024-09-27
13337,Enterprise,Finance,Australia,2023-08-16
13338,Large,Finance,India,2024-02-03
13339,Medium,Education,USA,2025-08-24
13340,Medium,Manufacturing,UK,2021-05-13
13341,Large,Technology,UK,2022-07-24
13342,Medium,Education,USA,2021-05-05
13343,Medium,Technology,Germany,2023-11-01
13344,Small,Finance,Australia,2026-09-06
13345,Medium,Technology,UK,2021-07-26
13346,Large,Technology,Germany,2021-11-08
13347,Small,Technology,Australia,2025-11-21
13348,Small,Media,Australia,2024-08-31
13349,Small,Healthcare,Singapore,2021-10-23
13350,Small,Healthcare,USA,2022-02-06
13351,Small,Manufacturing,USA,2024-12-29
13352,Medium,Manufacturing,Germany,2025-05-16
13353,Enterprise,Professional Services,Australia,2021-05-02
13354,Medium,Finance,Singapore,2023-01-21
13355,Small,Technology,India,2021-04-16
13356,Small,Finance,Canada,2023-11-26
13357,Medium,Healthcare,India,2025-04-23
13358,Medium,Media,UK,2021-03-13
13359,Large,Technology,India,2022-07-22
13360,Medium,Education,India,2024-05-29
13361,Large,Healthcare,India,2021-03-17
13362,Small,Healthcare,Canada,2023-10-07
13363,Medium,Healthcare,USA,2022-03-29
13364,Small,Professional Services,India,2023-02-05
13365,Enterprise,Technology,USA,2022-05-02
13366,Medium,Manufacturing,India,2025-02-06
13367,Small,Retail,Singapore,2023-04-10
13368,Small,Education,USA,2026-04-25
13369,Small,Education,USA,2023-08-29
13370,Medium,Finance,Germany,2022-05-05
13371,Small,Technology,Canada,2026-04-20
13372,Medium,Manufacturing,Canada,2022-04-20
13373,Small,Healthcare,Canada,2024-01-09
13374,Medium,Retail,Singapore,2025-09-06
13375,Large,Technology,India,2025-05-19
13376,Large,Technology,Singapore,2024-04-10
13377,Large,Professional Services,Germany,2021-08-14
13378,Small,Manufacturing,UK,2022-12-09
13379,Small,Retail,Canada,2025-09-11
13380,Medium,Healthcare,Canada,2021-02-23
13381,Medium,Technology,India,2025-10-19
13382,Medium,Education,India,2024-12-24
13383,Small,Media,Singapore,2022-08-02
13384,Small,Education,UK,2025-08-26
13385,Small,Retail,USA,2022-05-15
13386,Large,Media,Australia,2021-07-25
13387,Small,Healthcare,UK,2026-04-26
13388,Medium,Retail,India,2024-03-06
13389,Small,Technology,Australia,2021-10-06
13390,Medium,Professional Services,Australia,2025-01-08
13391,Small,Professional Services,India,2022-11-08
13392,Large,Education,Singapore,2023-07-30
13393,Large,Professional Services,India,2022-03-17
13394,Small,Finance,USA,2024-06-05
13395,Enterprise,Retail,India,2024-07-17
13396,Enterprise,Professional Services,UK,2026-01-18
13397,Large,Finance,USA,2025-11-19
13398,Large,Finance,USA,2026-02-19
13399,Small,Manufacturing,Germany,2022-07-02
13400,Medium,Education,India,2023-09-13
13401,Small,Retail,Australia,2026-08-29
13402,Small,Finance,UK,2022-03-01
13403,Enterprise,Technology,Singapore,2025-12-04
13404,Small,Professional Services,UK,2025-08-11
13405,Large,Manufacturing,India,2026-05-03
13406,Large,Healthcare,India,2021-03-07
13407,Large,Professional Services,Germany,2023-03-26
13408,Enterprise,Professional Services,Germany,2024-03-20
13409,Small,Professional Services,USA,2025-12-15
13410,Small,Manufacturing,UK,2022-03-13
13411,Medium,Healthcare,USA,2023-03-01
13412,Small,Education,Singapore,2026-07-14
13413,Small,Retail,Singapore,2021-08-23
13414,Medium,Retail,Singapore,2025-10-05
13415,Large,Healthcare,Germany,2022-11-06
13416,Medium,Media,Singapore,2023-10-30
13417,Small,Professional Services,India,2023-07-16
13418,Medium,Technology,Germany,2023-01-31
13419,Small,Healthcare,Canada,2021-08-15
13420,Small,Healthcare,Singapore,2025-11-12
13421,Large,Retail,UK,2026-08-27
13422,Medium,Finance,India,2022-12-07
13423,Large,Technology,UK,2025-12-21
13424,Small,Retail,Canada,2024-06-15
13425,Large,Manufacturing,India,2024-11-11
13426,Medium,Healthcare,USA,2022-10-31
13427,Medium,Media,UK,2026-01-20
13428,Medium,Finance,USA,2024-08-30
13429,Large,Technology,USA,2024-08-17
13430,Medium,Education,India,2021-04-28
13431,Medium,Technology,Singapore,2026-02-12
13432,Enterprise,Technology,Australia,2026-09-29
13433,Large,Professional Services,India,2025-12-19
13434,Medium,Healthcare,Australia,2025-05-07
13435,Large,Healthcare,Australia,2022-06-27
13436,Medium,Education,India,2025-03-07
13437,Small,Education,USA,2024-06-23
13438,Medium,Education,UK,2022-08-25
13439,Enterprise,Retail,USA,2022-01-23
13440,Enterprise,Retail,Australia,2025-05-22
13441,Small,Healthcare,USA,2025-09-24
13442,Medium,Healthcare,India,2021-12-05
13443,Small,Education,Singapore,2021-02-25
13444,Enterprise,Retail,India,2024-07-29
13445,Enterprise,Finance,Canada,2024-02-26
13446,Medium,Retail,India,2022-12-18
13447,Large,Healthcare,USA,2025-10-16
13448,Large,Retail,USA,2025-07-21
13449,Medium,Healthcare,India,2021-11-10
