customer_id,company_size,industry,country,plan,contract_type,monthly_recurring_revenue,discount_percentage,monthly_logins,active_users,monthly_sessions,feature_adoption_rate,usage_change_pct,days_since_last_login,onboarding_completion,number_of_integrations,support_tickets,unresolved_tickets,avg_resolution_hours,satisfaction_score,nps_score,churn,churn_date,churn_reason
11631,Large,Finance,India,Starter,Quarterly,140.62,12.20,46,20,40,48.70,-18.30,5,73.20,0,2,2,19.80,6.80,34,0,NULL,"Not Churned"
11632,Small,Media,UK,Business,Monthly,819.40,4.00,36,7,41,70.40,9.90,0,84.10,2,0,0,22.80,8.70,44,0,NULL,"Not Churned"
11633,Medium,Finance,USA,Business,Quarterly,737.03,6.00,54,12,59,84.00,18.10,21,49.00,5,3,1,14.30,5.10,-2,0,NULL,"Not Churned"
11634,Large,"Professional Services",India,Starter,Annual,138.60,4.40,49,20,61,38.30,3.80,46,91.10,2,3,1,23.20,8.70,75,1,2022-05-22,"Low Product Usage"
11635,Enterprise,Education,USA,Business,Quarterly,767.01,7.20,59,21,67,70.50,12.90,24,93.60,2,4,1,31.40,4.90,10,0,NULL,"Not Churned"
11636,Small,Education,UK,Professional,Quarterly,338.62,0.00,23,7,24,51.10,8.70,25,73.20,1,0,0,12.20,8.30,53,0,NULL,"Not Churned"
11637,Medium,Media,Germany,Business,Monthly,860.64,0.00,37,12,51,46.20,-18.90,21,41.00,2,3,0,2.00,6.50,42,0,NULL,"Not Churned"
11638,Small,Media,India,Business,Monthly,868.85,13.20,44,11,59,63.70,-34.20,6,82.30,0,5,2,19.10,6.10,25,0,NULL,"Not Churned"
11639,Enterprise,Retail,USA,Business,Monthly,729.49,20.40,171,39,231,39.40,5.00,10,81.80,5,0,0,18.50,9.30,59,0,NULL,"Not Churned"
11640,Enterprise,Healthcare,Germany,Enterprise,Annual,2275.59,2.30,168,33,130,51.70,11.30,11,100.00,7,1,0,18.90,8.50,59,0,NULL,"Not Churned"
11641,Medium,Healthcare,Canada,Business,Quarterly,745.42,14.80,24,11,20,54.90,-24.70,47,82.70,3,3,2,14.40,5.50,23,0,NULL,"Not Churned"
11642,Large,Retail,USA,Starter,Monthly,115.73,0.60,44,15,38,73.60,66.30,14,81.20,3,4,1,28.60,5.40,36,1,2029-09-13,"Poor Support"
11643,Medium,Healthcare,Germany,Enterprise,Quarterly,2621.11,9.70,22,5,31,87.60,-33.30,0,76.60,0,2,2,31.10,6.90,32,1,2025-12-18,Competitor
11644,Medium,Finance,USA,Professional,Quarterly,331.85,14.20,77,18,76,78.70,7.60,9,69.60,4,3,1,18.10,7.10,46,0,NULL,"Not Churned"
11645,Small,Retail,USA,Business,Annual,964.33,22.40,25,5,31,100.00,-16.20,49,77.00,3,2,0,11.30,7.50,27,0,NULL,"Not Churned"
11646,Large,Retail,Singapore,Business,Monthly,874.32,10.60,130,30,95,83.30,7.80,0,52.70,1,3,2,16.30,6.00,20,1,2026-01-01,"Business Closure"
11647,Small,Healthcare,Singapore,Professional,Annual,322.30,1.80,16,8,21,58.00,-14.30,0,56.30,2,3,1,46.60,5.70,0,0,NULL,"Not Churned"
11648,Large,Technology,USA,Starter,Quarterly,132.32,10.20,96,22,126,21.90,16.70,24,77.30,2,1,0,12.20,8.10,51,0,NULL,"Not Churned"
11649,Large,Media,India,Enterprise,Monthly,2297.46,11.40,49,30,64,79.80,11.40,32,77.90,2,3,2,34.00,5.50,-6,1,2029-09-09,"Business Closure"
11650,Large,Healthcare,USA,Starter,Monthly,124.39,27.10,22,6,16,51.30,14.70,10,85.10,2,1,0,21.20,6.10,12,0,NULL,"Not Churned"
11651,Small,Manufacturing,India,Professional,Monthly,301.16,25.90,67,16,52,52.60,-17.80,50,81.80,5,3,1,33.60,4.80,7,1,2028-06-28,"Contract Expired"
11652,Small,Technology,India,Professional,Monthly,338.40,14.90,14,3,18,45.50,-11.10,4,58.40,3,2,0,25.70,8.50,90,1,2027-08-02,"Contract Expired"
11653,Small,Retail,USA,Starter,Quarterly,132.86,5.90,27,7,32,23.70,-32.70,32,89.60,3,3,0,18.60,6.60,42,0,NULL,"Not Churned"
11654,Medium,Technology,Singapore,Business,Monthly,959.34,11.10,93,23,92,63.30,-17.70,11,70.10,0,2,0,68.40,8.00,64,0,NULL,"Not Churned"
11655,Small,Finance,Germany,Starter,Monthly,136.22,1.70,17,8,19,66.00,12.90,22,100.00,3,2,0,28.80,7.40,42,0,NULL,"Not Churned"
11656,Enterprise,Education,UK,Enterprise,Monthly,1898.79,4.00,77,44,54,65.20,0.60,24,91.10,1,3,1,24.60,7.80,61,1,2027-12-22,"Business Closure"
11657,Medium,Technology,UK,Enterprise,Quarterly,1995.29,18.00,21,11,22,88.60,19.80,26,98.10,1,3,0,30.10,8.20,56,0,NULL,"Not Churned"
11658,Small,Manufacturing,India,Professional,Annual,418.23,16.20,15,6,13,14.90,-3.30,12,85.00,1,0,0,32.30,7.50,29,0,NULL,"Not Churned"
11659,Medium,Education,India,Business,Annual,768.75,13.80,20,6,29,86.80,-14.70,45,100.00,0,3,2,46.20,5.30,2,0,NULL,"Not Churned"
11660,Medium,Finance,India,Professional,Annual,323.59,6.60,61,20,58,73.80,25.20,25,71.30,2,8,1,11.10,5.10,-8,0,NULL,"Not Churned"
11661,Medium,Manufacturing,Australia,Professional,Quarterly,395.82,0.00,19,7,25,51.60,-26.20,11,89.50,1,3,1,2.00,4.80,-48,1,2027-09-26,"Poor User Experience"
11662,Medium,"Professional Services",India,Professional,Quarterly,345.70,9.20,45,9,36,58.40,22.40,11,93.10,3,2,0,41.60,7.80,73,0,NULL,"Not Churned"
11663,Enterprise,Education,Germany,Business,Monthly,757.10,2.60,22,12,19,69.00,24.30,15,50.50,2,3,0,2.00,5.70,10,1,2024-04-01,Competitor
11664,Medium,"Professional Services",Canada,Professional,Annual,312.82,3.70,33,16,42,71.40,-24.60,32,82.40,3,0,0,21.50,8.70,63,0,NULL,"Not Churned"
11665,Enterprise,Finance,India,Business,Monthly,747.42,14.30,87,27,115,44.90,-4.60,57,98.90,4,4,1,2.00,6.40,33,1,2024-02-21,"High Price"
11666,Large,Education,India,Professional,Monthly,319.63,26.80,40,20,57,61.90,0.40,5,95.90,1,4,2,28.20,6.90,31,0,NULL,"Not Churned"
11667,Small,Education,Canada,Professional,Annual,358.38,9.30,36,17,45,49.40,30.20,2,94.60,2,5,0,23.40,6.10,14,1,2026-12-06,Competitor
11668,Enterprise,Healthcare,Singapore,Starter,Annual,102.63,11.40,172,32,218,60.10,30.50,51,89.80,5,5,0,51.00,6.70,32,1,2028-09-10,"Low Product Usage"
11669,Small,Manufacturing,Canada,Professional,Monthly,311.85,2.70,35,10,31,46.20,20.60,25,80.50,2,1,0,36.50,8.40,66,0,NULL,"Not Churned"
11670,Large,Media,USA,Business,Monthly,992.37,4.10,44,23,64,63.50,2.80,32,96.00,2,0,0,24.40,8.60,77,0,NULL,"Not Churned"
11671,Medium,Manufacturing,UK,Business,Monthly,983.28,9.20,19,11,24,51.10,-4.60,17,68.60,3,1,0,28.90,6.40,12,0,NULL,"Not Churned"
11672,Large,Technology,USA,Business,Annual,970.34,0.00,44,10,37,69.00,32.20,9,100.00,2,6,2,27.40,3.70,-29,0,NULL,"Not Churned"
11673,Large,"Professional Services",Singapore,Business,Monthly,932.62,2.70,149,49,182,33.60,42.60,14,89.00,0,3,1,16.70,7.70,38,0,NULL,"Not Churned"
11674,Large,"Professional Services",Australia,Starter,Annual,129.78,14.00,45,17,61,42.60,10.20,7,100.00,2,2,1,54.70,6.80,28,0,NULL,"Not Churned"
11675,Large,Manufacturing,UK,Starter,Annual,113.57,21.80,102,24,109,78.20,-15.70,18,95.70,1,2,0,23.20,7.60,48,0,NULL,"Not Churned"
11676,Small,Manufacturing,USA,Professional,Annual,338.54,12.90,34,8,33,78.50,13.70,34,74.20,1,1,1,16.70,6.90,39,0,NULL,"Not Churned"
11677,Small,Education,UK,Professional,Annual,326.39,5.00,59,20,82,91.80,31.10,0,72.30,0,2,0,39.30,8.90,82,0,NULL,"Not Churned"
11678,Medium,"Professional Services",USA,Starter,Annual,143.17,1.30,117,22,162,47.90,-22.70,34,82.80,2,1,0,44.60,8.40,71,0,NULL,"Not Churned"
11679,Small,Retail,India,Starter,Monthly,128.64,8.30,25,8,33,5.00,33.00,10,97.80,4,1,0,31.30,9.40,86,1,2023-08-21,"Missing Features"
11680,Medium,Media,USA,Business,Monthly,1009.82,8.70,42,14,36,45.50,-47.80,31,93.60,2,5,1,2.00,5.80,22,0,NULL,"Not Churned"
11681,Small,Healthcare,Singapore,Professional,Annual,330.79,4.40,55,12,63,51.70,-7.10,10,75.30,5,0,0,19.30,7.60,84,0,NULL,"Not Churned"
11682,Enterprise,Media,Canada,Professional,Monthly,373.60,15.50,138,29,145,83.30,3.70,34,39.30,3,1,0,4.90,8.00,48,0,NULL,"Not Churned"
11683,Medium,Technology,India,Professional,Monthly,390.47,0.70,37,14,47,69.90,10.20,23,53.30,3,1,0,15.30,7.70,69,0,NULL,"Not Churned"
11684,Large,Media,Germany,Starter,Monthly,105.98,5.10,132,31,187,71.20,-4.30,3,87.40,3,2,0,2.00,5.10,-24,0,NULL,"Not Churned"
11685,Small,Healthcare,USA,Professional,Monthly,379.20,7.40,37,9,33,22.10,-57.80,46,84.50,2,1,0,42.50,8.80,75,0,NULL,"Not Churned"
11686,Large,Technology,India,Starter,Monthly,109.10,25.40,77,47,73,75.90,-33.20,19,66.80,3,1,0,36.30,7.30,16,0,NULL,"Not Churned"
11687,Enterprise,Finance,USA,Enterprise,Monthly,2122.62,16.30,57,25,51,74.80,15.30,37,77.10,2,2,1,52.80,6.50,31,1,2025-07-15,"Contract Expired"
11688,Medium,Education,UK,Starter,Monthly,132.08,13.20,4,2,5,51.70,2.60,41,93.20,0,6,1,57.80,5.30,29,1,2024-08-18,"Contract Expired"
11689,Medium,Manufacturing,UK,Business,Quarterly,853.42,15.50,60,12,66,41.90,-11.10,50,60.80,4,2,0,9.10,6.40,20,1,2028-10-22,"Poor User Experience"
11690,Large,Manufacturing,USA,Business,Annual,996.55,11.60,138,26,149,47.90,-30.80,1,66.70,4,2,0,54.60,7.90,63,0,NULL,"Not Churned"
11691,Small,Retail,Canada,Professional,Monthly,327.05,11.90,29,6,32,58.60,9.60,3,39.80,2,1,1,15.00,8.90,77,0,NULL,"Not Churned"
11692,Medium,Media,USA,Enterprise,Monthly,1988.41,8.50,19,7,18,75.60,24.00,0,40.80,5,0,0,11.90,8.80,48,0,NULL,"Not Churned"
11693,Medium,"Professional Services",Australia,Starter,Monthly,116.16,18.50,30,6,26,64.60,1.60,14,67.30,1,3,0,38.10,7.90,57,0,NULL,"Not Churned"
11694,Small,"Professional Services",India,Starter,Annual,137.78,11.00,19,11,26,70.30,-25.20,13,100.00,1,2,1,10.10,7.60,35,0,NULL,"Not Churned"
11695,Medium,Healthcare,Australia,Professional,Monthly,401.31,6.70,110,26,132,29.90,-21.80,1,67.10,4,0,0,9.80,10.00,94,1,2025-11-08,"Business Closure"
11696,Small,Healthcare,Canada,Business,Monthly,832.37,16.80,6,3,8,90.50,-3.90,10,51.40,4,3,1,29.80,5.80,28,0,NULL,"Not Churned"
11697,Small,Healthcare,Canada,Starter,Monthly,136.01,8.60,25,16,23,52.20,-11.80,49,87.10,3,1,1,32.40,7.70,45,0,NULL,"Not Churned"
11698,Small,"Professional Services",USA,Starter,Quarterly,105.27,9.80,4,2,3,56.00,-0.70,10,73.80,0,4,1,36.00,5.50,-1,0,NULL,"Not Churned"
11699,Enterprise,Manufacturing,Canada,Professional,Monthly,298.43,8.60,134,25,123,50.40,15.20,38,92.40,2,1,0,6.50,5.60,13,0,NULL,"Not Churned"
11700,Medium,"Professional Services",India,Business,Annual,979.78,21.20,126,28,178,64.20,1.00,15,63.60,3,1,1,29.80,6.80,39,0,NULL,"Not Churned"
11701,Enterprise,Healthcare,Germany,Starter,Quarterly,138.71,9.20,121,34,117,83.10,-28.80,0,100.00,3,3,1,35.00,5.90,18,0,NULL,"Not Churned"
11702,Medium,Education,India,Professional,Quarterly,315.07,11.70,131,25,98,56.40,-23.20,40,64.70,4,2,0,20.90,6.00,39,0,NULL,"Not Churned"
11703,Small,Technology,India,Professional,Monthly,333.97,0.00,19,6,21,59.20,-11.10,21,71.40,1,4,0,2.00,8.70,88,1,2022-12-28,"Contract Expired"
11704,Medium,Manufacturing,UK,Starter,Quarterly,137.73,9.20,37,22,36,78.80,12.00,0,100.00,3,1,0,45.90,9.30,83,0,NULL,"Not Churned"
11705,Medium,Education,Australia,Business,Quarterly,747.42,11.20,89,23,96,66.80,9.10,15,65.50,3,3,2,28.90,5.60,-4,0,NULL,"Not Churned"
11706,Small,Finance,India,Professional,Monthly,403.23,20.10,34,7,43,18.40,-2.50,10,94.90,2,2,0,43.00,7.60,65,1,2025-04-14,"Missing Features"
11707,Medium,Media,Singapore,Business,Annual,893.47,14.60,34,13,50,48.90,28.70,46,51.20,3,3,1,27.90,6.50,61,0,NULL,"Not Churned"
11708,Small,Education,Singapore,Business,Monthly,918.04,9.60,44,16,58,78.10,25.00,24,45.40,1,4,3,25.60,5.90,23,0,NULL,"Not Churned"
11709,Medium,Media,UK,Starter,Annual,126.98,8.60,126,30,138,75.60,-17.00,25,96.60,1,2,0,24.30,5.20,26,0,NULL,"Not Churned"
11710,Medium,Education,USA,Professional,Monthly,368.86,0.00,47,10,62,68.60,2.70,0,87.60,1,4,1,25.90,5.40,-7,1,2030-04-20,"High Price"
11711,Small,Finance,Australia,Enterprise,Quarterly,2012.50,5.50,49,15,44,51.90,21.70,0,61.10,2,0,0,2.00,9.10,52,1,2029-06-04,Competitor
11712,Small,Education,USA,Professional,Monthly,326.42,10.60,37,20,50,72.30,13.10,1,100.00,2,3,1,42.00,5.80,37,0,NULL,"Not Churned"
11713,Large,Technology,USA,Professional,Monthly,368.56,0.00,99,22,113,40.90,-12.50,4,58.00,4,3,0,22.00,7.70,46,0,NULL,"Not Churned"
11714,Medium,Manufacturing,Singapore,Business,Annual,841.92,12.30,80,25,108,42.10,7.40,23,53.80,4,3,0,27.70,7.20,59,1,2029-03-07,"Poor User Experience"
11715,Small,Media,Singapore,Starter,Monthly,124.73,19.10,77,15,89,43.90,-25.20,8,96.70,2,4,2,14.10,8.90,68,0,NULL,"Not Churned"
11716,Enterprise,Retail,Singapore,Business,Quarterly,797.88,19.50,28,11,27,5.90,2.20,2,50.60,3,0,0,30.80,7.40,45,1,2026-04-20,"Business Closure"
11717,Small,"Professional Services",USA,Business,Annual,860.49,4.70,23,7,18,77.20,-27.10,0,62.80,2,1,0,15.50,7.30,49,0,NULL,"Not Churned"
11718,Medium,Finance,India,Professional,Monthly,315.07,21.00,43,10,46,52.80,0.10,0,100.00,3,3,2,54.50,6.00,14,0,NULL,"Not Churned"
11719,Enterprise,Media,USA,Starter,Quarterly,103.61,9.00,82,33,106,62.50,-8.00,20,59.30,5,2,1,36.30,7.10,43,0,NULL,"Not Churned"
11720,Small,Manufacturing,USA,Enterprise,Monthly,2602.36,3.50,10,4,9,47.40,-51.60,34,68.80,3,1,0,44.60,7.80,44,1,2022-05-03,"Business Closure"
11721,Small,Healthcare,USA,Starter,Monthly,132.37,7.00,18,4,17,84.60,-42.90,6,100.00,3,5,1,35.70,5.90,5,0,NULL,"Not Churned"
11722,Small,Media,USA,Professional,Monthly,358.51,10.30,22,10,29,51.40,46.40,41,74.80,3,3,1,2.00,6.00,55,0,NULL,"Not Churned"
11723,Small,Technology,Canada,Business,Annual,886.43,0.00,22,11,19,18.40,-0.30,0,94.20,3,1,0,31.20,7.70,64,0,NULL,"Not Churned"
11724,Small,Retail,Australia,Starter,Monthly,123.47,17.30,20,8,21,37.10,-32.30,0,47.70,0,2,0,34.10,6.50,32,1,2024-05-13,"Poor User Experience"
11725,Medium,Technology,Australia,Enterprise,Monthly,2562.08,0.00,67,14,80,56.60,13.00,14,100.00,7,2,0,42.60,8.30,53,0,NULL,"Not Churned"
11726,Small,Media,Germany,Professional,Quarterly,392.27,8.50,50,10,50,72.30,9.90,0,56.20,0,1,1,29.10,7.30,38,0,NULL,"Not Churned"
11727,Medium,Technology,India,Professional,Monthly,337.33,17.30,40,21,59,100.00,-29.00,15,37.00,3,1,0,38.90,6.50,-2,0,NULL,"Not Churned"
11728,Enterprise,Healthcare,India,Professional,Annual,324.23,9.90,81,42,116,96.80,-14.00,13,79.00,3,3,2,26.50,7.00,39,0,NULL,"Not Churned"
11729,Large,Retail,Australia,Business,Quarterly,742.29,13.60,136,28,198,73.30,-10.70,51,67.90,2,3,1,66.60,7.80,55,0,NULL,"Not Churned"
11730,Medium,"Professional Services",UK,Enterprise,Annual,1983.80,19.00,63,12,94,34.80,-9.10,9,100.00,2,7,2,27.10,5.20,8,0,NULL,"Not Churned"
11731,Small,Technology,UK,Professional,Monthly,357.53,15.70,38,11,56,63.20,26.30,6,100.00,1,1,0,26.80,7.40,52,0,NULL,"Not Churned"
11732,Medium,Healthcare,India,Professional,Monthly,322.31,11.80,103,21,98,54.40,-8.10,5,72.90,2,1,0,5.80,6.90,28,0,NULL,"Not Churned"
11733,Medium,Finance,USA,Professional,Monthly,335.77,29.40,91,18,102,24.00,11.20,35,84.20,3,1,0,30.80,9.30,99,1,2027-11-29,"Business Closure"
11734,Medium,Healthcare,Canada,Professional,Annual,313.83,0.00,53,18,70,79.80,5.90,0,65.60,1,1,0,53.90,7.50,53,0,NULL,"Not Churned"
11735,Small,Education,Germany,Starter,Quarterly,140.76,12.90,25,7,32,59.30,13.20,28,90.20,1,1,0,39.40,8.50,49,0,NULL,"Not Churned"
11736,Large,Media,Singapore,Business,Annual,732.53,14.00,61,16,56,57.80,-8.80,42,93.50,4,0,0,9.50,9.70,92,0,NULL,"Not Churned"
11737,Medium,Manufacturing,UK,Enterprise,Monthly,2140.89,0.00,115,25,114,56.50,0.40,6,46.80,1,5,2,2.00,7.00,29,0,NULL,"Not Churned"
11738,Small,Media,UK,Business,Quarterly,799.30,5.70,53,16,77,75.50,49.80,0,70.40,1,4,3,12.80,6.40,2,0,NULL,"Not Churned"
11739,Medium,Media,Germany,Professional,Quarterly,298.52,2.70,11,3,16,54.60,13.40,3,78.00,3,2,0,29.10,5.90,31,0,NULL,"Not Churned"
11740,Medium,Healthcare,UK,Business,Quarterly,998.76,10.30,23,13,29,40.40,37.30,71,42.00,2,3,0,35.70,6.60,13,1,2024-07-20,"Low Product Usage"
11741,Large,Healthcare,UK,Business,Monthly,815.80,7.30,14,8,10,85.10,-10.00,11,77.60,1,4,1,33.60,6.80,27,0,NULL,"Not Churned"
11742,Large,Healthcare,Singapore,Professional,Quarterly,359.03,23.70,76,17,85,36.40,10.40,6,56.70,3,6,1,24.20,3.70,-25,1,2022-12-17,"Poor User Experience"
11743,Large,Media,Australia,Enterprise,Quarterly,2318.61,17.80,31,9,27,62.30,35.70,22,88.60,3,3,1,19.10,7.50,60,0,NULL,"Not Churned"
11744,Small,"Professional Services",Singapore,Starter,Monthly,127.64,12.10,24,13,32,95.50,-12.50,35,64.80,3,3,2,16.40,5.60,10,0,NULL,"Not Churned"
11745,Medium,Technology,India,Starter,Monthly,121.33,9.70,25,10,19,54.40,-20.00,13,43.50,2,2,1,6.10,7.50,27,0,NULL,"Not Churned"
11746,Medium,"Professional Services",UK,Starter,Monthly,126.94,0.00,80,19,108,34.30,20.60,37,50.90,2,1,0,16.60,9.40,71,0,NULL,"Not Churned"
11747,Small,Retail,Germany,Starter,Quarterly,133.57,0.00,39,11,37,79.80,-35.00,9,64.90,7,3,0,51.20,9.90,83,0,NULL,"Not Churned"
11748,Small,Healthcare,India,Professional,Quarterly,414.13,13.10,65,14,65,60.10,-8.30,20,84.30,3,4,2,48.80,5.70,8,0,NULL,"Not Churned"
11749,Large,Healthcare,Australia,Enterprise,Monthly,2375.92,11.40,101,33,127,5.00,3.00,36,91.20,3,2,0,37.10,6.20,27,0,NULL,"Not Churned"
11750,Small,Education,India,Business,Monthly,860.01,0.00,61,31,54,68.20,0.90,15,52.70,3,3,2,2.00,4.90,7,1,2022-05-03,"Poor Support"
11751,Medium,Education,Germany,Business,Monthly,854.77,14.30,8,3,11,60.90,68.90,9,71.80,2,5,0,19.70,5.60,10,0,NULL,"Not Churned"
11752,Small,Finance,UK,Professional,Monthly,384.46,7.10,56,29,81,47.30,-14.60,9,86.20,2,3,2,39.20,4.50,-12,1,2030-10-26,"High Price"
11753,Small,Finance,India,Professional,Quarterly,374.31,2.20,58,17,86,88.40,13.70,17,54.00,1,2,0,30.30,8.00,53,0,NULL,"Not Churned"
11754,Small,Education,USA,Professional,Annual,349.00,11.60,20,6,25,46.30,3.00,41,50.10,2,1,0,10.10,6.50,13,1,2025-08-30,"Poor User Experience"
11755,Enterprise,Retail,Canada,Professional,Annual,338.65,14.00,41,23,47,72.40,3.80,22,73.00,6,0,0,32.40,9.50,69,0,NULL,"Not Churned"
11756,Large,Finance,Canada,Business,Annual,1017.96,5.30,48,21,68,90.90,20.00,12,100.00,1,3,1,36.90,6.70,23,0,NULL,"Not Churned"
11757,Enterprise,Manufacturing,USA,Professional,Monthly,391.43,14.50,86,16,80,72.80,36.80,44,56.90,4,4,2,2.00,5.10,-9,0,NULL,"Not Churned"
11758,Medium,Manufacturing,Germany,Professional,Monthly,322.83,4.60,49,9,55,82.50,-26.70,15,84.30,4,3,1,10.20,6.40,29,0,NULL,"Not Churned"
11759,Small,Retail,UK,Business,Annual,809.42,6.30,34,12,30,100.00,12.70,30,82.70,1,2,1,43.90,6.30,19,0,NULL,"Not Churned"
11760,Medium,Education,UK,Starter,Quarterly,139.53,0.00,10,5,10,59.80,-15.00,14,82.90,5,3,1,2.00,6.50,20,0,NULL,"Not Churned"
11761,Medium,Finance,India,Professional,Monthly,378.45,12.40,14,6,18,52.00,11.00,15,59.80,2,1,0,10.80,7.40,57,0,NULL,"Not Churned"
11762,Large,Healthcare,Singapore,Enterprise,Quarterly,2109.28,0.00,57,31,44,24.90,-26.80,47,100.00,2,1,0,40.30,7.80,49,0,NULL,"Not Churned"
11763,Small,Education,India,Enterprise,Monthly,2150.44,3.10,31,17,34,58.20,15.30,17,70.80,4,4,1,39.70,7.00,37,0,NULL,"Not Churned"
11764,Medium,Finance,UK,Starter,Annual,117.91,6.40,11,5,15,59.40,4.80,26,81.60,2,2,0,7.50,7.50,42,0,NULL,"Not Churned"
11765,Small,Retail,Germany,Professional,Annual,320.32,17.70,34,10,37,52.10,9.20,10,42.90,2,1,1,38.00,7.10,27,0,NULL,"Not Churned"
11766,Small,Manufacturing,India,Professional,Monthly,360.12,6.10,78,18,70,80.40,17.10,31,32.00,4,1,0,47.50,7.50,50,0,NULL,"Not Churned"
11767,Large,Media,UK,Starter,Monthly,134.15,18.20,38,18,37,61.30,17.20,25,100.00,2,2,2,13.30,6.40,23,0,NULL,"Not Churned"
11768,Medium,Retail,India,Professional,Monthly,366.60,0.00,44,14,51,57.50,4.00,39,71.40,5,0,0,25.90,9.40,85,1,2026-08-20,"Business Closure"
11769,Medium,Media,Australia,Professional,Monthly,377.85,13.40,22,12,26,45.40,30.60,0,85.10,2,1,0,8.20,7.80,34,0,NULL,"Not Churned"
11770,Medium,Finance,UK,Business,Monthly,899.63,15.90,72,18,51,54.70,1.60,39,100.00,4,2,0,6.40,7.00,27,0,NULL,"Not Churned"
11771,Medium,Retail,Germany,Starter,Annual,104.47,9.40,45,14,38,70.50,0.70,0,79.10,1,3,0,28.60,8.00,66,0,NULL,"Not Churned"
11772,Large,Finance,Germany,Enterprise,Annual,2014.81,17.50,113,24,142,36.50,-25.60,18,61.30,1,5,0,26.30,6.70,15,0,NULL,"Not Churned"
11773,Large,Finance,Canada,Professional,Quarterly,340.42,7.70,60,12,46,72.90,-50.60,0,83.20,1,4,1,45.70,5.80,-3,1,2028-03-05,"Business Closure"
11774,Enterprise,Media,Australia,Business,Annual,987.05,10.50,27,11,37,95.50,-18.80,5,70.90,3,1,0,22.70,6.90,19,0,NULL,"Not Churned"
11775,Large,Retail,UK,Professional,Monthly,340.21,0.00,71,23,67,51.80,-11.20,0,100.00,3,5,1,28.80,5.90,8,0,NULL,"Not Churned"
11776,Small,Technology,USA,Enterprise,Annual,2121.88,6.50,21,6,28,43.90,-9.60,14,52.10,3,4,1,11.80,6.90,50,1,2026-04-13,Competitor
11777,Medium,Healthcare,Canada,Enterprise,Quarterly,1932.05,2.10,77,14,106,52.30,1.80,36,41.20,5,1,1,17.20,7.40,31,1,2025-07-10,Competitor
11778,Medium,Education,Singapore,Professional,Annual,416.58,16.50,124,24,180,66.70,22.00,45,80.80,2,4,2,24.70,5.60,15,0,NULL,"Not Churned"
11779,Small,Manufacturing,USA,Business,Monthly,954.12,15.80,38,7,48,78.80,-3.90,12,75.50,2,1,0,2.00,9.00,64,0,NULL,"Not Churned"
11780,Large,Healthcare,USA,Professional,Annual,391.33,18.30,34,10,47,70.70,-9.00,0,82.50,3,2,0,45.80,8.60,73,0,NULL,"Not Churned"
11781,Small,Education,USA,Professional,Annual,344.50,0.00,99,18,91,69.10,8.40,0,84.60,0,2,0,37.40,7.10,48,1,2027-05-10,"Poor User Experience"
11782,Enterprise,Education,USA,Starter,Quarterly,105.29,11.30,29,18,21,89.50,-35.50,0,86.50,3,3,1,28.90,5.90,42,0,NULL,"Not Churned"
11783,Medium,Manufacturing,India,Professional,Monthly,329.78,12.30,32,6,40,92.80,-20.70,0,72.00,2,1,0,37.10,8.70,63,0,NULL,"Not Churned"
11784,Medium,Healthcare,USA,Business,Annual,976.24,0.00,16,7,14,65.50,-18.40,0,77.50,2,4,0,24.30,7.10,53,0,NULL,"Not Churned"
11785,Medium,Manufacturing,USA,Starter,Monthly,109.57,0.00,135,25,175,67.90,-21.50,28,74.50,0,1,0,2.00,7.10,29,0,NULL,"Not Churned"
11786,Large,Finance,UK,Professional,Monthly,407.05,25.10,30,9,30,61.50,-4.10,14,42.90,1,6,0,12.70,8.60,58,0,NULL,"Not Churned"
11787,Medium,Manufacturing,USA,Professional,Monthly,363.13,15.30,15,4,20,95.40,23.70,52,59.30,3,2,0,15.10,6.40,24,1,2026-09-23,Competitor
11788,Medium,Media,UK,Professional,Quarterly,385.03,7.50,56,11,73,56.30,-16.60,0,60.80,2,3,1,33.80,7.70,46,0,NULL,"Not Churned"
11789,Small,Media,Germany,Business,Annual,857.46,17.70,49,9,52,14.00,23.70,14,66.00,3,4,0,8.70,6.20,29,1,2026-01-14,Competitor
11790,Medium,Retail,Singapore,Starter,Annual,141.16,1.50,24,11,33,61.70,-6.90,6,93.50,0,8,1,20.20,5.00,22,0,NULL,"Not Churned"
11791,Small,Technology,UK,Business,Monthly,793.80,11.80,47,12,51,72.00,-9.20,31,60.50,0,1,0,34.60,6.60,18,0,NULL,"Not Churned"
11792,Large,Technology,India,Business,Annual,892.80,15.10,115,27,169,67.20,-39.20,30,26.40,1,2,0,42.10,8.00,66,0,NULL,"Not Churned"
11793,Medium,Technology,Singapore,Starter,Monthly,104.90,0.10,104,24,76,42.20,21.30,19,78.70,4,4,1,33.70,6.20,27,0,NULL,"Not Churned"
11794,Medium,Healthcare,Canada,Business,Annual,865.43,3.40,26,11,29,23.50,-48.60,41,58.20,3,2,1,30.60,5.90,35,1,2026-03-12,"Missing Features"
11795,Small,Media,USA,Professional,Annual,416.66,9.80,12,7,9,63.00,12.00,0,47.90,1,2,0,40.40,6.80,48,0,NULL,"Not Churned"
11796,Small,Healthcare,India,Professional,Monthly,308.30,18.20,36,12,34,58.60,-19.80,27,83.00,0,5,3,7.80,6.40,28,1,2026-10-06,"Poor User Experience"
