customer_id,company_size,industry,country,signup_date,subscription_id,plan,contract_type,monthly_recurring_revenue,discount_percentage,contract_start_date,contract_end_date,usage_id,monthly_logins,active_users,monthly_sessions,feature_adoption_rate,usage_change_pct,days_since_last_login,onboarding_completion,number_of_integrations,support_id,support_tickets,unresolved_tickets,avg_resolution_hours,satisfaction_score,nps_score,status_id,churn,churn_date,churn_reason
12676,Small,Healthcare,UK,2023-07-05,52676,Professional,Monthly,390.99,15.1,2023-07-05,2023-08-04,72676,36,10,42,58.1,33.1,14,67.8,1,92676,1,1,33.5,6.2,19,112676,0,,Not Churned
12677,Medium,Professional Services,Canada,2025-12-07,52677,Professional,Monthly,348.84,9.3,2025-12-07,2026-01-06,72677,119,30,147,77.4,31.8,56,81.0,4,92677,3,0,29.5,7.1,46,112677,0,,Not Churned
12678,Small,Finance,India,2021-03-23,52678,Professional,Monthly,388.51,13.1,2021-03-23,2021-04-22,72678,39,12,38,93.4,5.0,2,63.2,5,92678,1,0,39.8,7.7,13,112678,0,,Not Churned
12679,Small,Finance,Canada,2023-09-21,52679,Starter,Annual,109.19,16.4,2023-09-21,2024-09-15,72679,35,8,49,71.1,-22.7,0,75.3,5,92679,1,1,37.0,6.3,28,112679,0,,Not Churned
12680,Medium,Media,USA,2024-03-25,52680,Business,Monthly,930.22,19.6,2024-03-25,2024-04-24,72680,30,7,45,68.9,7.8,13,100.0,3,92680,2,0,17.6,7.8,65,112680,0,,Not Churned
12681,Small,Healthcare,UK,2021-06-15,52681,Starter,Quarterly,114.14,12.4,2021-06-15,2021-09-13,72681,26,9,27,91.9,-6.6,28,83.0,4,92681,5,2,2.0,4.4,-28,112681,0,,Not Churned
12682,Large,Healthcare,Australia,2026-09-03,52682,Professional,Annual,383.88,21.5,2026-09-03,2027-08-29,72682,83,19,68,72.4,-10.7,13,100.0,1,92682,3,1,21.9,6.0,11,112682,0,,Not Churned
12683,Small,Media,Canada,2023-03-18,52683,Professional,Annual,308.13,1.9,2023-03-18,2024-03-12,72683,66,23,93,64.0,-30.3,0,64.1,1,92683,4,1,16.3,8.1,61,112683,0,,Not Churned
12684,Medium,Retail,India,2021-11-28,52684,Starter,Monthly,116.01,7.0,2021-11-28,2021-12-28,72684,39,10,44,57.2,-17.4,0,100.0,2,92684,2,0,21.8,10.0,90,112684,0,,Not Churned
12685,Small,Manufacturing,UK,2025-05-05,52685,Business,Monthly,758.01,5.0,2025-05-05,2025-06-04,72685,49,21,63,34.7,-9.0,25,71.6,4,92685,3,0,36.7,7.1,54,112685,0,,Not Churned
12686,Small,Media,Singapore,2025-03-15,52686,Starter,Monthly,128.45,10.2,2025-03-15,2025-04-14,72686,33,12,33,78.2,0.3,22,92.9,5,92686,1,0,15.0,7.0,39,112686,0,,Not Churned
12687,Small,Retail,India,2025-06-05,52687,Business,Monthly,839.3,11.1,2025-06-05,2025-07-05,72687,19,8,15,81.9,-24.8,1,64.2,4,92687,3,0,8.8,5.5,-7,112687,0,,Not Churned
12688,Medium,Finance,Germany,2021-06-30,52688,Starter,Quarterly,105.12,5.9,2021-06-30,2021-09-28,72688,71,13,99,42.7,1.1,24,65.9,1,92688,2,0,56.1,8.0,40,112688,0,,Not Churned
12689,Medium,Retail,Canada,2024-08-09,52689,Starter,Monthly,124.11,17.5,2024-08-09,2024-09-08,72689,63,16,68,48.9,-6.0,37,71.8,1,92689,1,1,6.2,8.4,52,112689,1,2028-02-05,Competitor
12690,Medium,Finance,Australia,2026-07-10,52690,Professional,Monthly,300.55,0.0,2026-07-10,2026-08-09,72690,50,12,39,28.9,21.2,13,78.2,0,92690,2,1,49.0,6.2,25,112690,1,2027-05-16,Missing Features
12691,Medium,Technology,USA,2024-01-12,52691,Starter,Quarterly,136.38,17.3,2024-01-12,2024-04-11,72691,113,28,96,53.5,-16.2,19,53.6,5,92691,1,0,44.9,8.4,85,112691,1,2025-02-02,Poor User Experience
12692,Medium,Finance,USA,2025-05-09,52692,Professional,Quarterly,412.45,5.4,2025-05-09,2025-08-07,72692,15,9,19,78.1,17.6,17,89.0,3,92692,1,0,32.1,7.4,38,112692,0,,Not Churned
12693,Small,Finance,Singapore,2025-10-05,52693,Starter,Annual,136.02,12.7,2025-10-05,2026-09-30,72693,44,10,62,66.4,-0.5,49,100.0,1,92693,3,1,2.0,6.4,21,112693,0,,Not Churned
12694,Medium,Retail,USA,2022-05-03,52694,Professional,Monthly,414.06,0.7,2022-05-03,2022-06-02,72694,42,9,39,73.8,5.0,0,68.4,5,92694,2,0,25.2,7.2,42,112694,0,,Not Churned
12695,Enterprise,Manufacturing,India,2022-09-04,52695,Professional,Quarterly,407.4,11.2,2022-09-04,2022-12-03,72695,97,34,90,51.9,13.3,33,80.1,2,92695,2,0,6.8,7.4,10,112695,0,,Not Churned
12696,Medium,Technology,UK,2024-01-18,52696,Professional,Monthly,407.13,11.3,2024-01-18,2024-02-17,72696,35,9,27,48.7,6.1,54,69.5,4,92696,3,3,28.8,6.1,14,112696,1,2028-01-06,Low Product Usage
12697,Medium,Education,India,2024-10-29,52697,Business,Annual,795.52,16.9,2024-10-29,2025-10-24,72697,21,13,22,77.9,-17.1,50,75.9,2,92697,1,0,9.6,7.2,16,112697,0,,Not Churned
12698,Small,Education,Australia,2024-12-27,52698,Business,Monthly,791.27,16.2,2024-12-27,2025-01-26,72698,59,25,83,57.2,-34.9,0,53.4,1,92698,1,0,43.1,8.6,78,112698,0,,Not Churned
12699,Large,Manufacturing,Canada,2024-08-30,52699,Professional,Monthly,396.65,0.0,2024-08-30,2024-09-29,72699,36,16,30,50.5,-21.6,43,46.4,1,92699,3,0,33.8,5.6,15,112699,1,2028-12-27,Competitor
12700,Large,Education,Germany,2021-11-23,52700,Starter,Annual,122.64,9.4,2021-11-23,2022-11-18,72700,40,16,53,63.7,9.8,15,63.5,5,92700,3,0,29.6,7.5,45,112700,0,,Not Churned
12701,Medium,Technology,Australia,2022-02-06,52701,Professional,Monthly,412.93,16.1,2022-02-06,2022-03-08,72701,15,5,13,41.3,20.0,34,76.7,5,92701,2,1,29.0,7.9,53,112701,1,2024-12-14,Contract Expired
12702,Enterprise,Healthcare,India,2022-05-03,52702,Business,Annual,989.43,5.5,2022-05-03,2023-04-28,72702,19,8,16,74.1,12.8,27,59.6,1,92702,2,1,8.8,6.9,40,112702,0,,Not Churned
12703,Small,Technology,USA,2024-03-04,52703,Professional,Monthly,406.91,0.0,2024-03-04,2024-04-03,72703,34,14,24,55.1,-36.1,30,100.0,3,92703,1,1,33.7,6.8,12,112703,0,,Not Churned
12704,Small,Retail,Australia,2024-04-17,52704,Starter,Monthly,115.7,10.1,2024-04-17,2024-05-17,72704,69,13,85,43.7,20.3,0,100.0,2,92704,2,1,25.2,7.3,34,112704,0,,Not Churned
12705,Large,Media,USA,2021-03-20,52705,Professional,Monthly,313.78,0.0,2021-03-20,2021-04-19,72705,60,24,61,18.6,19.1,32,64.1,2,92705,2,0,32.0,8.4,79,112705,1,2024-04-15,Poor User Experience
12706,Large,Professional Services,Singapore,2025-06-09,52706,Enterprise,Annual,2392.02,5.4,2025-06-09,2026-06-04,72706,45,12,67,56.3,6.0,16,97.9,4,92706,3,0,22.3,7.2,35,112706,0,,Not Churned
12707,Small,Finance,Australia,2025-04-06,52707,Professional,Monthly,351.47,3.2,2025-04-06,2025-05-06,72707,69,17,51,57.1,12.5,3,100.0,1,92707,6,1,16.2,6.5,29,112707,1,2027-12-03,Business Closure
12708,Small,Finance,India,2022-01-13,52708,Professional,Monthly,411.91,7.9,2022-01-13,2022-02-12,72708,66,24,50,56.3,-8.3,9,29.9,4,92708,1,0,24.1,7.2,41,112708,0,,Not Churned
12709,Small,Media,Germany,2021-06-14,52709,Starter,Annual,137.86,17.5,2021-06-14,2022-06-09,72709,16,9,15,30.0,-9.1,26,97.0,8,92709,2,0,5.2,8.4,45,112709,0,,Not Churned
12710,Small,Retail,India,2025-04-13,52710,Professional,Quarterly,411.28,13.9,2025-04-13,2025-07-12,72710,48,14,54,66.5,36.5,19,80.2,2,92710,5,1,31.7,4.3,-22,112710,1,2026-05-09,Poor User Experience
12711,Large,Retail,India,2023-01-19,52711,Starter,Monthly,125.85,18.0,2023-01-19,2023-02-18,72711,109,20,142,74.6,38.8,34,98.5,3,92711,2,1,38.0,8.5,74,112711,0,,Not Churned
12712,Medium,Professional Services,Australia,2025-09-17,52712,Starter,Monthly,124.1,13.2,2025-09-17,2025-10-17,72712,37,14,35,33.8,-12.7,17,64.3,4,92712,0,0,43.9,8.9,79,112712,0,,Not Churned
12713,Small,Professional Services,Germany,2026-01-20,52713,Business,Monthly,974.51,10.9,2026-01-20,2026-02-19,72713,17,11,16,54.8,-25.0,7,48.5,3,92713,2,0,50.7,8.4,66,112713,1,2030-08-09,Low Product Usage
12714,Medium,Finance,UK,2021-06-04,52714,Starter,Annual,123.5,18.8,2021-06-04,2022-05-30,72714,52,11,66,39.6,-12.6,9,94.3,4,92714,3,2,3.3,6.0,49,112714,0,,Not Churned
12715,Small,Professional Services,USA,2024-02-21,52715,Enterprise,Annual,2563.02,0.0,2024-02-21,2025-02-15,72715,63,25,63,51.9,-21.5,0,60.9,3,92715,4,2,27.0,4.9,-2,112715,0,,Not Churned
12716,Small,Professional Services,USA,2023-11-30,52716,Professional,Monthly,301.72,19.6,2023-11-30,2023-12-30,72716,44,9,54,34.4,-13.6,0,95.4,3,92716,4,1,12.4,5.5,-17,112716,0,,Not Churned
12717,Medium,Professional Services,USA,2024-09-15,52717,Professional,Monthly,341.45,13.7,2024-09-15,2024-10-15,72717,35,14,33,79.1,11.4,46,46.5,3,92717,3,2,17.2,7.6,50,112717,0,,Not Churned
12718,Enterprise,Media,USA,2025-01-03,52718,Professional,Annual,399.77,16.1,2025-01-03,2025-12-29,72718,45,9,67,34.5,-22.0,10,55.3,3,92718,4,1,53.8,5.8,5,112718,1,2027-09-16,Poor User Experience
12719,Large,Manufacturing,India,2025-02-25,52719,Professional,Monthly,323.22,5.9,2025-02-25,2025-03-27,72719,57,11,82,46.1,0.5,33,81.5,2,92719,3,2,41.9,7.0,40,112719,0,,Not Churned
12720,Small,Healthcare,UK,2021-11-24,52720,Enterprise,Quarterly,2177.2,4.1,2021-11-24,2022-02-22,72720,76,20,89,46.9,-25.5,50,72.9,2,92720,2,0,25.8,6.9,33,112720,1,2023-10-11,Low Product Usage
12721,Large,Professional Services,Singapore,2025-03-07,52721,Starter,Monthly,102.42,10.1,2025-03-07,2025-04-06,72721,111,23,163,73.2,-9.1,0,100.0,2,92721,1,1,19.0,6.9,36,112721,0,,Not Churned
12722,Large,Healthcare,USA,2023-02-28,52722,Business,Annual,812.26,1.6,2023-02-28,2024-02-23,72722,154,31,177,76.8,-49.3,12,53.3,6,92722,0,0,33.1,7.1,29,112722,0,,Not Churned
12723,Large,Healthcare,India,2024-08-11,52723,Professional,Monthly,336.53,6.7,2024-08-11,2024-09-10,72723,78,27,108,69.8,-22.8,0,79.0,0,92723,1,0,45.8,9.8,85,112723,0,,Not Churned
12724,Medium,Retail,Germany,2022-07-16,52724,Business,Annual,940.43,7.1,2022-07-16,2023-07-11,72724,74,18,108,50.0,12.9,7,94.7,0,92724,3,2,61.8,6.4,34,112724,1,2023-10-01,Competitor
12725,Medium,Professional Services,Australia,2022-05-28,52725,Starter,Monthly,130.45,6.5,2022-05-28,2022-06-27,72725,129,33,191,22.9,0.6,17,87.5,2,92725,1,0,2.0,7.7,80,112725,0,,Not Churned
12726,Small,Finance,Singapore,2022-05-31,52726,Business,Monthly,854.87,4.9,2022-05-31,2022-06-30,72726,39,12,58,51.8,-13.0,0,68.8,2,92726,4,0,32.8,7.5,33,112726,1,2024-01-22,Poor User Experience
12727,Small,Manufacturing,India,2025-03-20,52727,Starter,Quarterly,132.6,0.0,2025-03-20,2025-06-18,72727,41,9,57,34.1,-9.1,0,84.1,2,92727,1,0,23.0,8.5,55,112727,0,,Not Churned
12728,Small,Finance,India,2024-03-31,52728,Enterprise,Monthly,2199.82,13.4,2024-03-31,2024-04-30,72728,20,6,20,60.8,0.5,26,81.4,3,92728,1,0,32.8,8.7,69,112728,0,,Not Churned
12729,Small,Professional Services,UK,2022-10-29,52729,Business,Annual,851.8,11.3,2022-10-29,2023-10-24,72729,21,8,31,64.4,-28.3,20,100.0,0,92729,3,1,31.9,6.3,24,112729,0,,Not Churned
12730,Medium,Finance,UK,2025-03-31,52730,Professional,Monthly,376.58,1.7,2025-03-31,2025-04-30,72730,91,35,120,32.5,-45.8,26,91.8,3,92730,2,0,4.2,7.1,49,112730,1,2026-02-18,Missing Features
12731,Large,Professional Services,USA,2025-04-17,52731,Enterprise,Quarterly,2426.62,12.5,2025-04-17,2025-07-16,72731,18,12,25,79.6,11.0,25,59.0,1,92731,1,1,17.9,5.7,38,112731,0,,Not Churned
12732,Medium,Manufacturing,UK,2024-12-19,52732,Starter,Quarterly,137.57,7.8,2024-12-19,2025-03-19,72732,16,9,21,75.7,34.1,4,67.4,1,92732,1,0,34.9,5.9,5,112732,0,,Not Churned
12733,Small,Technology,India,2023-08-25,52733,Enterprise,Annual,2448.58,3.6,2023-08-25,2024-08-19,72733,50,24,58,59.7,32.1,9,100.0,5,92733,4,0,44.9,7.8,36,112733,0,,Not Churned
12734,Enterprise,Manufacturing,USA,2026-06-04,52734,Business,Annual,921.92,14.0,2026-06-04,2027-05-30,72734,191,44,216,67.7,-46.0,0,69.8,6,92734,2,0,20.7,7.6,31,112734,0,,Not Churned
12735,Enterprise,Media,Canada,2025-05-18,52735,Starter,Monthly,125.58,9.9,2025-05-18,2025-06-17,72735,106,54,109,87.0,-7.1,0,50.8,3,92735,2,0,17.9,7.4,49,112735,0,,Not Churned
12736,Large,Technology,USA,2026-06-04,52736,Professional,Monthly,335.24,19.4,2026-06-04,2026-07-04,72736,95,40,76,54.1,-8.0,30,86.1,3,92736,4,0,12.5,5.8,15,112736,0,,Not Churned
12737,Enterprise,Education,Canada,2021-12-30,52737,Business,Quarterly,800.17,4.8,2021-12-30,2022-03-30,72737,51,15,61,83.2,43.5,35,93.9,5,92737,4,0,24.8,6.6,47,112737,0,,Not Churned
12738,Medium,Technology,USA,2021-04-18,52738,Professional,Annual,400.8,13.0,2021-04-18,2022-04-13,72738,40,14,38,58.5,33.0,19,69.8,1,92738,1,1,36.0,7.7,44,112738,0,,Not Churned
12739,Enterprise,Healthcare,USA,2022-09-15,52739,Professional,Monthly,385.37,20.7,2022-09-15,2022-10-15,72739,88,19,75,36.2,-1.6,11,88.4,0,92739,1,1,24.9,6.7,40,112739,0,,Not Churned
12740,Small,Media,USA,2021-11-17,52740,Starter,Monthly,129.95,10.7,2021-11-17,2021-12-17,72740,30,16,27,56.3,-24.3,25,98.0,1,92740,3,1,24.6,7.4,42,112740,0,,Not Churned
12741,Medium,Healthcare,USA,2022-05-25,52741,Starter,Monthly,112.87,2.5,2022-05-25,2022-06-24,72741,43,8,43,70.6,-6.5,27,89.4,0,92741,3,0,9.7,7.2,26,112741,0,,Not Churned
12742,Small,Media,India,2023-12-01,52742,Enterprise,Monthly,2616.74,6.3,2023-12-01,2023-12-31,72742,43,9,30,51.8,5.0,3,100.0,2,92742,2,2,24.5,6.0,33,112742,0,,Not Churned
12743,Small,Manufacturing,Canada,2021-10-31,52743,Starter,Monthly,105.42,19.6,2021-10-31,2021-11-30,72743,24,7,24,100.0,5.1,4,94.5,1,92743,2,1,45.0,6.1,10,112743,0,,Not Churned
12744,Small,Healthcare,Germany,2023-08-27,52744,Enterprise,Quarterly,2515.45,19.3,2023-08-27,2023-11-25,72744,14,7,17,81.9,-21.3,21,44.1,2,92744,5,1,32.6,7.3,47,112744,1,2027-04-17,Poor User Experience
12745,Medium,Healthcare,USA,2024-12-09,52745,Starter,Monthly,110.85,6.4,2024-12-09,2025-01-08,72745,6,3,5,82.9,4.4,0,63.9,3,92745,1,1,52.9,7.3,39,112745,0,,Not Churned
12746,Large,Education,India,2024-11-18,52746,Professional,Monthly,345.55,4.6,2024-11-18,2024-12-18,72746,32,15,28,100.0,-38.3,26,54.4,2,92746,6,3,40.3,2.8,-29,112746,1,2026-04-07,Business Closure
12747,Medium,Healthcare,Singapore,2023-09-16,52747,Starter,Quarterly,119.97,15.3,2023-09-16,2023-12-15,72747,42,19,35,60.3,2.1,5,77.9,4,92747,4,1,46.6,4.9,4,112747,0,,Not Churned
12748,Small,Retail,USA,2021-09-16,52748,Enterprise,Monthly,2380.28,4.0,2021-09-16,2021-10-16,72748,23,5,20,55.1,-12.6,31,77.0,5,92748,6,0,47.3,6.4,35,112748,1,2023-01-13,Poor User Experience
12749,Large,Retail,India,2026-05-29,52749,Starter,Monthly,124.96,10.4,2026-05-29,2026-06-28,72749,119,22,86,79.2,11.7,5,97.8,3,92749,1,0,21.5,6.8,25,112749,0,,Not Churned
12750,Medium,Retail,USA,2024-07-13,52750,Professional,Monthly,320.3,0.0,2024-07-13,2024-08-12,72750,54,12,80,64.6,0.5,43,89.9,3,92750,1,0,8.0,8.7,62,112750,0,,Not Churned
12751,Medium,Technology,Australia,2021-08-18,52751,Business,Quarterly,731.43,20.7,2021-08-18,2021-11-16,72751,91,20,69,48.8,-16.9,46,85.9,4,92751,2,1,31.6,6.6,25,112751,0,,Not Churned
12752,Medium,Manufacturing,USA,2021-05-30,52752,Business,Monthly,935.87,11.5,2021-05-30,2021-06-29,72752,159,30,204,53.6,9.8,12,80.8,2,92752,1,0,20.6,7.3,25,112752,0,,Not Churned
12753,Small,Manufacturing,UK,2023-06-29,52753,Business,Monthly,872.71,6.8,2023-06-29,2023-07-29,72753,21,11,19,24.3,0.4,14,87.2,1,92753,3,2,3.3,6.0,5,112753,0,,Not Churned
12754,Small,Finance,USA,2023-09-05,52754,Enterprise,Annual,2148.58,12.5,2023-09-05,2024-08-30,72754,13,7,14,70.6,19.8,9,73.8,1,92754,2,0,20.9,7.0,36,112754,0,,Not Churned
12755,Enterprise,Education,India,2022-09-27,52755,Enterprise,Quarterly,2089.1,14.5,2022-09-27,2022-12-26,72755,107,21,103,77.4,67.4,27,66.3,1,92755,3,0,28.9,7.3,48,112755,0,,Not Churned
12756,Small,Retail,USA,2026-03-09,52756,Business,Monthly,967.36,0.0,2026-03-09,2026-04-08,72756,78,21,115,96.5,-2.4,43,81.0,3,92756,4,1,50.6,7.7,31,112756,0,,Not Churned
12757,Medium,Retail,Australia,2022-09-14,52757,Professional,Monthly,394.95,4.1,2022-09-14,2022-10-14,72757,87,35,86,89.9,-13.8,0,85.2,3,92757,8,2,41.8,3.7,-17,112757,0,,Not Churned
12758,Large,Healthcare,UK,2023-08-06,52758,Professional,Monthly,398.69,7.3,2023-08-06,2023-09-05,72758,44,19,47,100.0,-13.8,0,94.2,1,92758,3,0,39.9,8.9,65,112758,0,,Not Churned
12759,Large,Retail,India,2023-12-30,52759,Starter,Monthly,111.2,0.4,2023-12-30,2024-01-29,72759,79,20,118,63.6,32.1,32,62.1,4,92759,2,1,18.4,5.9,14,112759,0,,Not Churned
12760,Small,Healthcare,India,2021-02-23,52760,Business,Annual,975.96,6.9,2021-02-23,2022-02-18,72760,40,10,31,68.2,7.8,36,71.5,5,92760,2,1,24.0,6.8,30,112760,0,,Not Churned
12761,Small,Healthcare,Canada,2023-04-24,52761,Starter,Monthly,143.39,6.9,2023-04-24,2023-05-24,72761,63,14,59,53.1,6.1,15,90.1,2,92761,4,1,28.1,6.5,38,112761,0,,Not Churned
12762,Small,Finance,Germany,2026-02-09,52762,Business,Quarterly,900.75,4.4,2026-02-09,2026-05-10,72762,33,8,33,62.5,-10.2,50,84.3,6,92762,2,0,38.3,8.0,52,112762,0,,Not Churned
12763,Medium,Technology,USA,2021-10-26,52763,Professional,Monthly,303.28,5.9,2021-10-26,2021-11-25,72763,13,3,14,69.4,-7.5,27,100.0,3,92763,2,0,31.9,8.3,56,112763,0,,Not Churned
12764,Medium,Healthcare,UK,2022-03-21,52764,Enterprise,Monthly,2410.74,8.0,2022-03-21,2022-04-20,72764,131,30,192,71.7,-27.6,9,92.7,3,92764,1,0,41.4,7.3,29,112764,0,,Not Churned
12765,Small,Healthcare,India,2021-04-08,52765,Starter,Annual,124.6,0.0,2021-04-08,2022-04-03,72765,31,18,31,47.2,3.9,17,49.0,2,92765,1,0,22.4,9.1,97,112765,0,,Not Churned
12766,Enterprise,Manufacturing,USA,2021-06-26,52766,Business,Annual,934.33,15.5,2021-06-26,2022-06-21,72766,117,27,108,66.5,-14.5,15,81.4,1,92766,5,0,59.2,7.2,55,112766,1,2023-08-03,Business Closure
12767,Medium,Finance,India,2022-12-20,52767,Professional,Annual,320.56,13.0,2022-12-20,2023-12-15,72767,32,15,30,38.0,-2.8,11,73.5,6,92767,2,0,45.9,9.2,64,112767,0,,Not Churned
12768,Small,Healthcare,Australia,2024-08-01,52768,Enterprise,Monthly,2336.47,7.0,2024-08-01,2024-08-31,72768,35,10,28,72.6,25.7,20,71.4,2,92768,1,1,32.4,7.0,50,112768,0,,Not Churned
12769,Medium,Education,USA,2026-08-01,52769,Starter,Quarterly,124.65,10.0,2026-08-01,2026-10-30,72769,20,8,16,74.9,9.5,0,74.0,2,92769,2,1,20.3,6.5,-6,112769,0,,Not Churned
12770,Medium,Technology,Germany,2021-11-19,52770,Starter,Monthly,127.3,9.6,2021-11-19,2021-12-19,72770,135,32,121,84.0,17.0,10,90.2,1,92770,2,0,45.9,7.9,68,112770,0,,Not Churned
12771,Small,Media,Canada,2025-09-20,52771,Professional,Annual,386.65,23.1,2025-09-20,2026-09-15,72771,19,7,16,52.7,-16.2,22,61.7,3,92771,1,1,25.3,6.5,27,112771,0,,Not Churned
12772,Small,Education,Germany,2024-10-25,52772,Professional,Monthly,364.17,5.0,2024-10-25,2024-11-24,72772,26,5,25,96.2,29.5,24,87.7,1,92772,5,2,20.2,4.9,-31,112772,0,,Not Churned
12773,Large,Retail,USA,2026-06-13,52773,Professional,Annual,336.92,12.0,2026-06-13,2027-06-08,72773,37,22,30,32.6,-18.9,10,100.0,5,92773,3,2,43.4,5.9,20,112773,0,,Not Churned
12774,Medium,Technology,India,2023-04-26,52774,Enterprise,Annual,2107.93,0.0,2023-04-26,2024-04-20,72774,78,23,90,45.9,-8.3,27,99.3,3,92774,3,0,23.4,7.8,55,112774,0,,Not Churned
12775,Medium,Retail,Singapore,2021-03-31,52775,Starter,Monthly,131.19,12.0,2021-03-31,2021-04-30,72775,6,2,9,89.1,5.0,23,73.7,0,92775,3,0,34.7,5.8,13,112775,0,,Not Churned
12776,Medium,Manufacturing,Canada,2021-05-11,52776,Professional,Monthly,378.82,6.8,2021-05-11,2021-06-10,72776,29,13,32,54.2,0.8,55,66.8,4,92776,6,1,13.4,6.2,32,112776,0,,Not Churned
12777,Small,Professional Services,Germany,2023-11-19,52777,Starter,Annual,119.72,12.1,2023-11-19,2024-11-13,72777,14,8,15,77.4,47.9,36,77.9,1,92777,1,0,36.2,8.8,78,112777,0,,Not Churned
12778,Small,Professional Services,India,2023-12-17,52778,Starter,Annual,116.85,11.2,2023-12-17,2024-12-11,72778,29,12,25,65.9,45.2,26,87.9,1,92778,4,1,38.5,6.6,27,112778,0,,Not Churned
12779,Medium,Professional Services,USA,2023-09-21,52779,Enterprise,Monthly,2347.5,9.7,2023-09-21,2023-10-21,72779,32,16,28,63.6,-29.3,22,72.1,2,92779,2,1,2.0,7.3,32,112779,0,,Not Churned
12780,Small,Healthcare,Australia,2024-11-18,52780,Professional,Monthly,335.74,11.1,2024-11-18,2024-12-18,72780,29,13,35,95.0,-14.5,0,92.5,1,92780,2,0,54.9,8.6,73,112780,0,,Not Churned
12781,Small,Finance,India,2021-07-09,52781,Business,Monthly,1009.07,15.5,2021-07-09,2021-08-08,72781,59,12,47,35.7,-1.4,24,61.9,0,92781,1,0,10.4,7.7,53,112781,0,,Not Churned
12782,Large,Education,UK,2023-06-18,52782,Business,Monthly,899.95,8.3,2023-06-18,2023-07-18,72782,22,5,19,73.7,8.9,32,100.0,2,92782,2,0,16.9,5.1,8,112782,0,,Not Churned
12783,Enterprise,Retail,USA,2025-10-27,52783,Business,Annual,898.6,7.6,2025-10-27,2026-10-22,72783,39,19,46,53.5,-9.8,10,50.1,4,92783,4,1,31.4,5.9,5,112783,0,,Not Churned
12784,Large,Healthcare,India,2022-05-21,52784,Professional,Annual,314.2,16.9,2022-05-21,2023-05-16,72784,112,22,144,66.4,-18.1,7,70.3,4,92784,3,1,12.2,5.0,-3,112784,1,2025-11-29,Competitor
12785,Large,Professional Services,India,2026-05-21,52785,Business,Quarterly,903.87,11.0,2026-05-21,2026-08-19,72785,111,22,161,44.6,-3.6,20,99.4,2,92785,3,2,30.3,5.5,22,112785,1,2030-12-10,Contract Expired
12786,Small,Education,USA,2021-07-02,52786,Professional,Annual,333.63,4.7,2021-07-02,2022-06-27,72786,38,15,32,62.9,-35.4,0,59.9,4,92786,3,1,16.1,7.8,49,112786,0,,Not Churned
12787,Enterprise,Education,India,2021-06-03,52787,Professional,Monthly,352.85,13.1,2021-06-03,2021-07-03,72787,47,28,60,73.9,-23.9,0,100.0,1,92787,4,2,24.0,6.0,28,112787,0,,Not Churned
12788,Small,Manufacturing,Canada,2024-07-16,52788,Starter,Quarterly,124.6,8.3,2024-07-16,2024-10-14,72788,30,7,27,81.9,-26.8,5,70.2,0,92788,3,1,36.6,6.7,35,112788,1,2025-06-10,Contract Expired
12789,Enterprise,Manufacturing,India,2026-05-08,52789,Professional,Monthly,356.05,0.5,2026-05-08,2026-06-07,72789,111,29,92,57.7,4.2,0,60.8,2,92789,2,0,28.3,7.6,65,112789,0,,Not Churned
12790,Enterprise,Professional Services,USA,2023-11-13,52790,Enterprise,Annual,2493.23,13.1,2023-11-13,2024-11-07,72790,123,41,167,48.4,-17.8,33,78.5,3,92790,1,0,47.9,6.1,32,112790,0,,Not Churned
12791,Large,Retail,Germany,2022-08-29,52791,Professional,Monthly,309.68,7.2,2022-08-29,2022-09-28,72791,17,10,16,47.5,-19.7,2,89.1,3,92791,4,0,4.8,6.0,9,112791,1,2026-12-27,Competitor
12792,Enterprise,Professional Services,USA,2024-09-28,52792,Business,Monthly,772.28,0.0,2024-09-28,2024-10-28,72792,125,62,121,85.9,-15.8,7,46.6,1,92792,2,0,2.0,6.9,41,112792,0,,Not Churned
12793,Medium,Professional Services,USA,2026-05-13,52793,Starter,Annual,108.59,0.9,2026-05-13,2027-05-08,72793,23,6,23,61.2,-3.9,3,42.0,2,92793,4,0,7.6,9.0,78,112793,1,2029-12-04,Business Closure
12794,Small,Healthcare,Australia,2023-12-01,52794,Enterprise,Annual,2498.96,14.4,2023-12-01,2024-11-25,72794,46,11,34,53.7,-23.6,0,48.5,0,92794,3,2,36.4,5.8,25,112794,1,2025-12-27,Business Closure
12795,Medium,Finance,Singapore,2025-08-27,52795,Starter,Monthly,106.97,11.6,2025-08-27,2025-09-26,72795,42,18,59,77.8,31.9,22,75.3,1,92795,1,0,30.5,6.5,28,112795,0,,Not Churned
12796,Medium,Professional Services,India,2022-06-02,52796,Enterprise,Monthly,2618.01,8.8,2022-06-02,2022-07-02,72796,46,14,68,62.9,-11.7,0,88.9,1,92796,6,3,42.7,3.2,-41,112796,1,2026-08-21,Poor User Experience
12797,Small,Retail,USA,2021-05-18,52797,Business,Annual,1010.83,13.2,2021-05-18,2022-05-13,72797,20,4,17,47.6,13.7,0,82.3,1,92797,3,2,12.6,6.2,5,112797,0,,Not Churned
12798,Medium,Education,UK,2024-01-28,52798,Starter,Annual,143.66,14.1,2024-01-28,2025-01-22,72798,12,5,9,58.4,-2.5,30,79.9,2,92798,4,1,11.5,6.8,28,112798,0,,Not Churned
