support_id,customer_id,support_tickets,unresolved_tickets,avg_resolution_hours,satisfaction_score,nps_score
92992,12992,2,0,19.2,5.5,23
92993,12993,1,0,14.3,7.6,56
92994,12994,6,1,34.4,5.6,9
92995,12995,3,0,5.0,6.4,37
92996,12996,1,0,26.3,7.3,55
92997,12997,0,0,17.3,6.8,32
92998,12998,0,0,15.6,8.5,70
92999,12999,3,1,29.7,8.4,56
93000,13000,3,0,60.5,8.3,68
93001,13001,1,0,17.1,7.3,26
93002,13002,0,0,3.6,9.3,76
93003,13003,4,0,10.7,6.8,42
93004,13004,2,2,2.0,5.0,-23
93005,13005,4,1,27.8,4.9,28
93006,13006,2,1,2.9,6.5,40
93007,13007,4,1,24.6,8.1,58
93008,13008,4,0,17.2,5.5,5
93009,13009,1,0,18.9,8.4,59
93010,13010,5,2,2.0,6.8,28
93011,13011,5,4,27.6,5.6,5
93012,13012,3,2,6.6,4.2,-10
93013,13013,0,0,24.2,6.0,11
93014,13014,4,0,33.9,6.7,30
93015,13015,4,0,35.1,7.7,48
93016,13016,3,0,43.4,6.5,61
93017,13017,2,0,2.0,6.9,22
93018,13018,1,1,6.1,7.3,44
93019,13019,1,0,2.0,8.3,61
93020,13020,2,0,39.7,7.5,21
93021,13021,5,1,2.0,5.7,24
93022,13022,3,2,48.3,6.8,28
93023,13023,2,1,2.0,6.4,11
93024,13024,4,1,41.4,7.4,53
93025,13025,3,0,24.4,7.7,43
93026,13026,3,0,42.2,6.9,24
93027,13027,3,1,22.2,7.1,43
93028,13028,6,0,22.6,5.3,3
93029,13029,0,0,15.5,7.3,50
93030,13030,3,1,9.6,8.5,92
93031,13031,1,0,27.3,10.0,100
93032,13032,0,0,5.4,9.1,79
93033,13033,3,0,11.6,8.7,50
93034,13034,1,1,16.0,6.0,28
93035,13035,5,2,22.4,4.2,0
93036,13036,4,1,24.6,6.8,14
93037,13037,3,0,2.0,7.3,45
93038,13038,2,0,26.3,7.9,54
93039,13039,1,0,38.5,8.4,41
93040,13040,3,1,33.3,7.3,28
93041,13041,1,0,48.3,7.4,36
93042,13042,2,1,12.8,8.8,79
93043,13043,0,0,17.0,6.6,6
93044,13044,4,2,30.6,4.6,-2
93045,13045,1,1,36.6,6.7,39
93046,13046,2,1,12.7,5.6,14
93047,13047,4,2,46.2,5.7,25
93048,13048,2,1,2.0,8.5,75
93049,13049,5,3,8.3,4.9,0
93050,13050,2,2,62.4,5.1,11
93051,13051,1,1,38.1,6.5,24
93052,13052,3,3,2.0,4.0,-10
93053,13053,1,0,33.1,8.8,77
93054,13054,2,0,29.4,8.0,51
93055,13055,0,0,13.4,8.9,59
93056,13056,1,1,17.2,7.4,43
93057,13057,1,1,32.1,9.0,76
93058,13058,2,0,31.2,7.6,57
93059,13059,3,0,9.1,6.0,20
93060,13060,1,0,14.0,7.9,23
93061,13061,5,1,30.2,7.8,39
93062,13062,2,1,11.4,7.3,38
93063,13063,1,0,2.0,8.7,63
93064,13064,2,1,17.1,7.6,35
93065,13065,5,2,19.3,6.2,11
93066,13066,4,1,40.4,6.4,26
93067,13067,1,0,16.1,7.2,46
93068,13068,2,0,2.0,7.7,56
93069,13069,0,0,2.0,8.0,43
93070,13070,5,2,6.8,5.6,13
93071,13071,3,1,42.8,6.1,29
93072,13072,0,0,21.3,9.2,78
93073,13073,2,0,28.3,8.1,32
93074,13074,2,0,34.7,6.8,26
93075,13075,2,1,33.6,7.1,45
93076,13076,2,0,37.5,8.6,59
93077,13077,1,0,21.5,7.0,37
93078,13078,6,0,44.7,5.7,14
93079,13079,3,1,30.4,4.8,-1
93080,13080,5,3,2.0,4.9,4
93081,13081,3,1,25.9,7.4,41
93082,13082,1,0,15.5,8.6,89
93083,13083,4,1,47.0,6.2,25
93084,13084,2,0,9.0,6.4,26
93085,13085,3,0,22.0,6.6,30
93086,13086,3,1,27.8,8.4,64
93087,13087,2,1,57.2,9.6,62
93088,13088,1,0,13.2,7.8,36
93089,13089,1,0,14.4,7.9,42
93090,13090,3,2,27.6,6.0,17
93091,13091,3,1,5.0,4.8,-19
93092,13092,3,0,20.3,8.4,59
93093,13093,4,0,35.3,6.9,25
93094,13094,1,0,31.5,9.7,100
93095,13095,2,0,21.0,9.1,74
93096,13096,1,0,41.2,7.3,49
93097,13097,0,0,13.4,8.5,76
93098,13098,1,1,27.7,8.2,60
93099,13099,5,0,2.0,3.6,-33
93100,13100,4,3,22.5,5.8,0
93101,13101,2,2,24.7,7.1,66
93102,13102,2,2,35.8,5.8,19
93103,13103,4,0,21.7,6.3,34
93104,13104,2,1,19.6,7.0,31
93105,13105,2,1,44.9,7.3,32
93106,13106,0,0,42.5,8.8,58
93107,13107,2,0,23.1,8.3,48
93108,13108,5,1,10.9,6.2,15
93109,13109,2,0,28.4,9.3,79
93110,13110,1,0,28.4,7.0,25
93111,13111,2,0,29.7,6.0,29
93112,13112,2,0,14.0,7.8,73
93113,13113,6,0,31.2,5.5,3
93114,13114,2,0,31.6,6.2,29
93115,13115,8,1,39.4,4.9,-16
93116,13116,2,0,31.2,7.7,59
93117,13117,2,0,27.6,7.9,45
93118,13118,1,0,31.6,8.5,63
93119,13119,6,2,42.4,4.4,-6
93120,13120,2,1,2.0,4.5,-9
93121,13121,2,1,2.0,6.8,43
93122,13122,4,1,35.3,6.5,45
93123,13123,1,1,24.1,5.9,44
93124,13124,3,0,42.8,6.6,38
93125,13125,3,1,21.9,6.5,38
93126,13126,1,1,12.4,7.6,42
93127,13127,3,0,31.8,7.2,15
93128,13128,6,2,46.8,6.7,24
93129,13129,6,0,34.8,6.4,9
93130,13130,4,3,12.6,7.2,35
93131,13131,0,0,29.1,8.4,64
93132,13132,1,0,36.4,8.8,62
93133,13133,4,0,26.9,7.1,35
93134,13134,2,0,44.6,8.8,79
93135,13135,2,0,15.7,8.8,68
93136,13136,4,0,32.9,8.6,41
93137,13137,1,0,36.3,7.0,54
93138,13138,2,0,8.7,5.9,30
93139,13139,4,1,11.7,5.4,18
93140,13140,4,3,25.0,6.4,41
93141,13141,1,0,10.4,7.3,50
93142,13142,4,0,23.2,7.1,35
93143,13143,1,0,2.0,5.5,-12
93144,13144,2,2,16.1,5.0,8
93145,13145,3,1,35.6,4.5,-19
93146,13146,4,0,14.3,9.4,69
93147,13147,1,0,40.7,6.7,27
93148,13148,0,0,16.0,8.8,82
93149,13149,2,1,19.9,7.5,42
93150,13150,2,1,34.3,6.8,22
93151,13151,0,0,41.6,8.7,69
93152,13152,2,1,23.4,7.1,12
93153,13153,1,1,42.1,8.3,57
93154,13154,2,0,17.7,8.2,74
93155,13155,1,0,24.1,8.0,34
93156,13156,0,0,2.0,7.6,41
93157,13157,1,0,2.0,7.7,47
93158,13158,1,0,36.1,8.0,40
93159,13159,6,1,44.0,4.4,-19
93160,13160,0,0,17.7,6.1,13
93161,13161,1,0,27.2,8.0,64
93162,13162,2,0,36.1,7.7,56
93163,13163,3,1,2.0,5.5,12
93164,13164,1,0,19.3,7.1,39
93165,13165,2,1,51.5,6.0,13
93166,13166,2,1,10.1,7.6,59
93167,13167,4,3,40.4,5.2,23
93168,13168,5,2,29.7,5.7,23
93169,13169,2,2,32.0,6.5,16
93170,13170,3,2,2.0,6.0,11
93171,13171,1,0,22.3,8.6,70
93172,13172,0,0,51.4,7.7,62
93173,13173,2,1,23.5,6.4,31
93174,13174,3,0,48.0,6.0,-5
93175,13175,3,0,48.5,7.1,42
93176,13176,7,1,20.1,4.7,13
93177,13177,2,0,19.7,8.4,62
93178,13178,0,0,43.6,6.7,46
93179,13179,1,0,28.7,8.0,54
93180,13180,2,0,46.4,9.0,59
93181,13181,2,0,36.5,7.0,30
93182,13182,2,0,37.6,6.7,20
93183,13183,0,0,25.6,6.9,41
93184,13184,1,0,26.3,7.6,62
93185,13185,6,0,15.0,7.0,56
93186,13186,0,0,29.9,8.0,31
93187,13187,3,1,20.4,6.3,34
93188,13188,0,0,3.8,7.7,49
93189,13189,2,0,11.3,7.3,27
93190,13190,2,1,41.2,6.8,31
93191,13191,2,0,29.5,7.1,58
93192,13192,2,0,15.7,7.1,29
93193,13193,4,1,29.2,8.0,53
93194,13194,1,1,48.4,8.5,71
93195,13195,0,0,37.3,7.9,50
93196,13196,1,1,9.7,7.0,35
93197,13197,3,1,32.2,7.2,45
93198,13198,3,0,23.6,7.3,47
93199,13199,1,0,16.8,7.7,43
93200,13200,5,0,2.0,6.9,32
93201,13201,3,1,32.9,6.2,23
93202,13202,1,0,35.0,6.9,6
93203,13203,4,1,25.6,7.3,11
93204,13204,0,0,28.5,7.8,35
93205,13205,2,1,39.5,6.7,22
93206,13206,2,0,33.1,5.8,3
93207,13207,0,0,2.0,7.8,43
93208,13208,4,0,52.0,7.6,31
93209,13209,3,1,25.5,6.6,23
93210,13210,1,1,25.0,6.2,22
93211,13211,1,1,31.6,6.6,45
93212,13212,3,0,17.9,7.7,63
93213,13213,3,0,26.1,6.6,34
93214,13214,2,0,44.0,7.1,56
93215,13215,1,0,26.2,9.1,85
93216,13216,3,1,2.4,7.3,32
93217,13217,3,1,15.6,6.0,7
93218,13218,4,1,13.5,4.9,-11
93219,13219,2,0,21.3,8.1,73
93220,13220,5,2,48.2,3.4,-32
93221,13221,4,2,34.8,6.4,6
93222,13222,0,0,17.5,9.3,81
93223,13223,2,0,14.6,6.3,6
93224,13224,1,0,2.0,8.9,74
93225,13225,3,1,13.8,6.8,29
93226,13226,0,0,20.7,9.5,59
93227,13227,6,1,51.2,6.4,19
93228,13228,2,0,18.8,7.6,22
93229,13229,1,1,11.6,7.3,60
93230,13230,4,1,2.0,6.3,50
93231,13231,3,0,17.1,8.0,64
93232,13232,4,1,10.3,7.5,33
93233,13233,3,0,19.9,9.3,64
93234,13234,1,0,17.9,6.2,29
93235,13235,5,1,15.3,5.5,21
93236,13236,4,1,37.3,6.5,28
93237,13237,2,1,36.5,7.7,49
93238,13238,3,1,51.7,5.7,-1
93239,13239,5,2,33.9,6.7,34
93240,13240,5,2,17.8,4.4,-14
93241,13241,2,0,42.1,6.9,70
93242,13242,0,0,2.0,7.9,32
93243,13243,3,0,61.5,5.7,20
93244,13244,1,1,2.0,7.2,38
93245,13245,1,0,4.2,10.0,100
93246,13246,4,1,2.0,5.3,11
93247,13247,2,0,32.7,8.2,68
93248,13248,2,0,51.6,7.2,17
93249,13249,2,1,54.6,6.8,29
93250,13250,4,0,26.8,9.1,63
93251,13251,5,1,35.6,6.5,20
93252,13252,1,0,34.5,7.1,32
93253,13253,4,1,12.4,7.2,37
93254,13254,2,0,45.0,7.9,30
93255,13255,3,0,25.9,6.9,31
93256,13256,1,0,2.4,7.0,41
93257,13257,1,0,12.3,7.9,44
93258,13258,5,1,37.7,5.8,-16
93259,13259,3,0,34.5,6.3,18
93260,13260,1,1,25.3,5.6,21
93261,13261,3,0,10.0,8.2,45
93262,13262,1,1,20.9,7.0,18
93263,13263,1,0,11.0,7.2,40
93264,13264,1,0,29.9,8.3,53
93265,13265,3,0,36.2,6.6,46
93266,13266,0,0,16.4,8.9,74
93267,13267,1,0,2.0,5.9,11
93268,13268,2,0,3.4,7.6,31
93269,13269,2,0,35.7,6.8,24
93270,13270,3,2,10.1,8.1,52
93271,13271,3,1,42.4,7.0,29
93272,13272,2,0,11.4,8.6,85
93273,13273,3,2,2.0,4.1,-4
93274,13274,2,0,33.5,9.6,86
93275,13275,1,0,48.3,9.0,77
93276,13276,3,2,12.3,5.5,-7
93277,13277,1,0,7.3,9.8,87
93278,13278,3,2,39.2,6.7,25
93279,13279,3,0,7.0,5.6,12
93280,13280,0,0,44.1,6.4,11
93281,13281,1,0,34.2,6.7,35
93282,13282,3,1,14.2,5.0,1
93283,13283,1,0,15.4,9.0,73
93284,13284,2,1,3.3,8.0,45
93285,13285,2,0,45.7,7.5,43
93286,13286,3,1,43.8,5.8,11
93287,13287,4,0,13.7,6.6,31
93288,13288,3,0,40.0,7.2,25
93289,13289,2,0,20.1,7.3,64
93290,13290,0,0,6.0,7.3,41
93291,13291,2,0,24.1,7.1,31
93292,13292,2,1,33.5,7.5,39
93293,13293,4,1,25.0,6.2,32
93294,13294,2,0,24.5,8.5,53
93295,13295,0,0,2.0,7.5,31
93296,13296,3,0,34.9,7.2,42
93297,13297,1,0,12.9,8.1,65
93298,13298,1,0,2.0,7.9,54
93299,13299,4,1,31.2,6.3,-4
93300,13300,2,0,25.4,8.3,55
93301,13301,3,0,11.7,7.6,44
93302,13302,2,2,20.5,4.5,-19
93303,13303,3,1,27.7,5.3,4
93304,13304,3,0,17.1,7.4,48
93305,13305,4,3,2.6,5.8,27
93306,13306,5,1,42.5,2.1,-76
93307,13307,3,0,13.7,7.1,28
93308,13308,1,0,25.1,9.1,73
93309,13309,3,0,40.3,4.8,27
93310,13310,2,0,27.4,10.0,84
93311,13311,6,1,3.9,7.5,56
93312,13312,3,0,29.7,7.3,30
93313,13313,2,2,2.0,4.9,-16
93314,13314,1,0,41.8,6.3,28
93315,13315,1,0,21.2,8.3,70
93316,13316,2,0,45.6,7.8,24
93317,13317,2,0,43.9,7.5,43
93318,13318,2,1,37.3,9.7,83
93319,13319,1,0,33.7,6.7,40
93320,13320,6,2,28.6,4.9,7
93321,13321,1,0,37.3,8.9,83
93322,13322,3,1,25.6,8.6,76
93323,13323,4,2,34.3,5.5,22
93324,13324,2,1,58.2,7.4,54
93325,13325,2,0,15.8,9.1,76
93326,13326,4,3,9.1,5.8,3
93327,13327,4,0,54.6,6.2,23
93328,13328,2,1,44.8,7.0,30
93329,13329,2,0,21.0,8.6,41
93330,13330,4,1,42.5,5.4,21
93331,13331,0,0,25.4,7.7,34
93332,13332,2,1,4.7,7.7,22
93333,13333,1,1,21.4,7.5,38
93334,13334,1,0,8.6,7.4,39
93335,13335,2,0,2.0,7.8,66
93336,13336,4,1,22.4,7.1,61
93337,13337,0,0,24.4,7.5,30
93338,13338,2,1,20.1,7.5,55
93339,13339,1,0,31.6,7.1,56
93340,13340,3,1,24.8,4.0,-28
93341,13341,3,0,13.3,7.3,44
93342,13342,0,0,12.4,7.4,61
93343,13343,1,0,8.6,7.7,23
93344,13344,3,0,20.4,6.7,22
93345,13345,2,0,14.4,8.6,70
93346,13346,2,0,27.4,8.9,66
93347,13347,2,1,16.6,5.3,14
93348,13348,3,1,40.7,7.8,59
93349,13349,2,1,28.5,6.5,11
93350,13350,0,0,26.8,8.0,49
93351,13351,0,0,15.9,9.6,87
93352,13352,1,1,35.9,7.5,23
93353,13353,3,2,14.4,5.7,26
93354,13354,3,2,2.0,5.8,25
93355,13355,1,0,39.6,7.6,35
93356,13356,2,0,2.0,8.6,60
93357,13357,2,0,25.3,6.7,26
93358,13358,2,1,31.5,6.5,26
93359,13359,4,1,24.3,5.5,5
93360,13360,2,1,27.4,5.8,0
93361,13361,3,0,22.4,7.2,40
93362,13362,2,1,24.5,7.8,38
93363,13363,1,1,37.5,8.0,63
93364,13364,2,0,2.0,8.6,62
93365,13365,0,0,13.3,7.4,43
93366,13366,0,0,19.1,8.0,62
93367,13367,2,0,27.5,9.4,85
93368,13368,2,0,79.3,6.5,53
93369,13369,1,0,56.2,7.5,44
93370,13370,3,1,68.7,5.2,0
93371,13371,1,0,43.4,8.2,75
93372,13372,2,1,31.6,7.4,49
93373,13373,1,1,38.3,6.7,42
93374,13374,4,3,41.0,6.9,48
93375,13375,3,0,34.0,6.8,9
93376,13376,2,0,39.7,9.7,68
93377,13377,5,1,30.8,6.5,35
93378,13378,3,1,27.9,8.4,66
93379,13379,2,1,2.0,7.2,55
93380,13380,5,0,18.4,4.9,4
93381,13381,2,0,5.5,7.2,42
93382,13382,2,0,13.6,9.3,78
93383,13383,4,1,2.0,5.5,-13
93384,13384,3,0,18.9,7.6,70
93385,13385,3,0,29.0,6.9,44
93386,13386,1,0,2.0,9.2,96
93387,13387,1,0,18.5,7.8,48
93388,13388,5,1,24.5,6.1,17
93389,13389,2,1,31.8,7.5,60
93390,13390,4,2,21.7,5.0,4
93391,13391,1,0,10.2,8.1,33
93392,13392,0,0,25.1,8.4,67
93393,13393,2,1,68.1,6.0,33
93394,13394,2,0,46.8,5.0,21
93395,13395,1,0,27.5,7.7,36
93396,13396,5,3,6.9,6.0,33
93397,13397,2,0,50.7,7.1,31
93398,13398,3,1,3.5,8.8,60
93399,13399,4,2,36.2,6.1,56
93400,13400,0,0,38.8,8.9,81
93401,13401,2,0,23.9,7.1,25
93402,13402,6,1,29.6,6.7,23
93403,13403,3,1,19.8,6.5,44
93404,13404,2,1,27.1,5.4,14
93405,13405,0,0,8.5,7.0,44
93406,13406,5,1,51.6,6.0,34
93407,13407,2,2,6.6,6.1,14
93408,13408,1,0,16.8,6.9,41
93409,13409,3,1,43.0,6.4,27
93410,13410,1,1,33.6,6.0,15
93411,13411,4,1,49.5,6.1,30
93412,13412,3,2,36.7,7.3,29
93413,13413,2,0,13.2,9.3,71
93414,13414,3,0,8.5,7.6,48
93415,13415,3,1,29.0,6.3,34
93416,13416,4,0,24.3,6.2,28
93417,13417,2,0,28.8,7.6,69
93418,13418,4,1,37.4,6.3,34
93419,13419,2,0,16.1,5.7,10
93420,13420,3,2,44.4,6.5,39
93421,13421,2,1,38.6,7.3,55
93422,13422,5,1,12.3,8.2,68
93423,13423,3,0,52.9,6.6,29
93424,13424,2,1,2.8,8.0,53
93425,13425,3,0,8.7,8.8,67
93426,13426,1,0,32.9,7.5,19
93427,13427,4,0,43.8,7.1,34
93428,13428,2,0,2.0,6.9,27
93429,13429,4,2,21.8,6.9,16
93430,13430,2,0,39.5,8.2,56
93431,13431,0,0,41.3,7.8,46
93432,13432,4,0,36.3,7.6,36
93433,13433,2,0,17.1,7.1,37
93434,13434,2,0,31.5,7.7,65
93435,13435,6,2,10.0,3.9,-23
93436,13436,5,3,23.9,5.7,10
93437,13437,2,2,11.5,6.5,32
93438,13438,2,0,5.7,8.0,63
93439,13439,2,1,10.1,6.1,40
93440,13440,0,0,43.4,8.0,57
93441,13441,1,0,33.8,7.7,42
93442,13442,0,0,31.8,9.3,82
93443,13443,2,0,25.3,8.8,65
93444,13444,2,0,26.1,7.7,50
93445,13445,1,0,44.8,9.9,80
93446,13446,0,0,46.6,7.3,39
93447,13447,3,0,42.8,6.7,36
93448,13448,4,2,14.6,4.4,-14
93449,13449,3,0,2.0,6.6,3
93450,13450,0,0,31.4,7.7,49
93451,13451,6,2,25.7,3.7,-19
93452,13452,0,0,24.5,7.9,70
93453,13453,1,0,21.9,7.2,55
93454,13454,3,0,22.4,6.4,-13
93455,13455,5,1,2.3,6.4,27
93456,13456,3,0,34.2,7.4,42
93457,13457,2,1,13.0,7.3,47
93458,13458,4,1,27.8,6.5,40
93459,13459,2,1,36.1,6.4,13
93460,13460,4,0,18.6,7.9,45
93461,13461,4,0,14.0,5.9,19
93462,13462,2,0,15.2,8.0,62
93463,13463,4,2,42.1,4.3,-13
93464,13464,2,0,14.0,5.4,19
93465,13465,4,1,14.8,5.2,-14
93466,13466,2,1,41.7,6.7,24
93467,13467,2,1,3.6,9.8,62
93468,13468,3,1,14.1,7.7,37
93469,13469,4,1,37.9,7.2,36
93470,13470,1,0,18.9,7.4,44
93471,13471,2,1,36.5,5.8,6
93472,13472,1,0,24.6,8.1,49
93473,13473,2,0,39.2,8.9,91
93474,13474,7,2,42.2,4.2,1
93475,13475,2,1,19.4,8.2,70
93476,13476,1,0,18.5,7.4,43
93477,13477,1,0,7.3,8.2,52
93478,13478,4,2,55.0,7.6,39
93479,13479,1,0,40.7,6.5,29
93480,13480,3,1,29.6,7.4,44
93481,13481,0,0,22.7,8.3,56
93482,13482,3,1,34.9,6.3,14
93483,13483,2,1,32.4,6.5,40
93484,13484,4,0,20.5,7.5,59
93485,13485,1,1,22.8,6.6,33
93486,13486,5,0,52.3,6.7,30
93487,13487,2,0,38.4,7.4,31
93488,13488,4,2,26.9,5.9,8
93489,13489,5,2,29.0,6.5,35
93490,13490,2,0,11.5,7.8,49
93491,13491,5,2,22.1,4.4,-9
93492,13492,1,0,44.1,7.7,63
93493,13493,1,0,25.9,8.2,37
93494,13494,3,1,45.9,7.1,40
93495,13495,2,0,2.0,6.9,57
93496,13496,3,1,21.1,7.5,16
93497,13497,2,1,22.8,7.3,25
93498,13498,1,0,10.8,7.3,29
93499,13499,4,1,2.0,5.7,3
93500,13500,2,1,15.8,6.4,32
93501,13501,3,1,66.6,6.8,54
93502,13502,4,2,46.3,5.8,16
93503,13503,0,0,48.7,8.1,53
93504,13504,5,2,2.0,5.4,16
93505,13505,2,1,2.0,6.3,29
93506,13506,3,1,34.2,6.3,31
93507,13507,5,0,2.7,5.1,14
93508,13508,4,1,23.4,6.6,29
93509,13509,1,0,10.6,7.8,48
93510,13510,2,0,20.3,6.1,39
93511,13511,2,2,18.6,8.2,73
93512,13512,3,0,35.3,6.3,32
93513,13513,1,0,44.0,7.1,45
93514,13514,2,1,25.5,6.8,35
93515,13515,4,1,32.0,6.3,33
93516,13516,1,0,15.7,7.5,53
93517,13517,2,0,33.3,8.6,48
93518,13518,2,1,33.0,6.5,28
93519,13519,2,0,19.0,8.7,62
93520,13520,4,0,22.5,5.0,-3
93521,13521,2,0,16.4,8.1,54
93522,13522,2,2,51.7,7.6,58
93523,13523,4,1,5.6,6.6,29
93524,13524,2,0,14.6,8.4,66
93525,13525,1,1,46.4,6.4,33
93526,13526,6,0,39.0,6.4,16
93527,13527,8,1,56.3,4.1,-8
93528,13528,3,1,31.5,5.4,0
93529,13529,4,0,2.0,6.5,36
93530,13530,2,0,9.3,7.5,35
93531,13531,3,0,31.7,8.3,61
93532,13532,3,0,34.2,7.9,56
93533,13533,7,5,23.4,3.7,-21
93534,13534,3,0,7.3,8.1,52
93535,13535,0,0,32.8,8.2,51
93536,13536,1,1,40.4,7.3,51
93537,13537,2,1,2.0,6.2,39
93538,13538,5,2,4.8,4.5,1
93539,13539,1,0,30.2,6.9,26
93540,13540,7,0,2.0,5.5,23
93541,13541,2,1,32.4,7.6,24
93542,13542,4,0,13.4,5.9,24
93543,13543,2,0,7.9,9.7,72
93544,13544,2,2,2.0,6.9,44
93545,13545,3,1,2.0,6.2,13
93546,13546,4,2,34.2,6.3,20
93547,13547,2,0,22.3,4.9,21
93548,13548,2,0,6.9,6.3,28
93549,13549,2,0,36.3,8.5,80
93550,13550,2,0,27.0,6.6,23
93551,13551,4,0,31.1,6.8,44
93552,13552,1,0,40.5,7.7,41
93553,13553,1,0,30.0,7.7,54
93554,13554,0,0,8.3,7.4,36
93555,13555,2,1,5.4,8.0,44
93556,13556,4,2,2.0,5.9,-1
93557,13557,5,3,56.1,5.6,4
93558,13558,3,1,18.9,7.0,27
93559,13559,4,0,39.3,7.1,34
93560,13560,1,0,21.7,7.4,55
93561,13561,3,1,22.5,7.8,57
93562,13562,3,0,8.9,7.6,58
93563,13563,1,0,23.9,8.9,61
93564,13564,2,0,56.3,7.2,31
93565,13565,1,0,50.5,8.1,61
93566,13566,3,0,11.0,7.6,44
93567,13567,4,1,2.0,5.5,18
93568,13568,2,0,21.4,7.8,53
93569,13569,3,3,2.0,5.4,6
93570,13570,5,1,40.2,5.3,9
93571,13571,3,1,8.5,6.1,40
93572,13572,2,2,24.0,6.6,26
93573,13573,0,0,27.0,7.7,62
93574,13574,4,0,4.2,7.2,40
93575,13575,3,1,28.4,6.1,11
93576,13576,5,2,17.3,4.9,-20
93577,13577,2,0,33.8,6.4,3
93578,13578,5,1,25.2,7.3,26
93579,13579,4,0,36.5,9.0,77
93580,13580,3,1,23.4,6.1,9
93581,13581,1,0,17.0,8.1,32
93582,13582,0,0,26.6,7.2,32
93583,13583,4,2,24.8,6.4,5
93584,13584,5,1,23.3,5.1,-4
93585,13585,1,0,22.5,8.8,88
93586,13586,1,0,25.9,7.2,50
93587,13587,1,0,2.0,7.4,46
93588,13588,2,2,25.2,5.8,0
93589,13589,5,1,52.5,7.5,25
93590,13590,4,0,32.3,4.9,-20
93591,13591,2,0,8.9,5.6,11
93592,13592,2,1,7.2,8.4,56
93593,13593,1,0,59.7,8.6,57
93594,13594,2,1,44.2,5.9,13
93595,13595,1,0,39.2,6.7,15
93596,13596,2,0,9.8,7.2,32
93597,13597,2,0,11.9,8.8,90
93598,13598,1,1,16.7,8.2,64
93599,13599,1,0,52.6,8.4,71
93600,13600,4,2,4.6,5.4,4
93601,13601,3,1,57.8,6.5,21
93602,13602,0,0,5.9,7.4,23
93603,13603,1,1,17.4,6.6,48
93604,13604,2,0,32.9,6.9,44
93605,13605,2,1,40.9,8.3,50
93606,13606,1,0,9.3,8.4,63
93607,13607,3,1,7.3,4.5,-6
93608,13608,6,1,6.3,4.7,-19
93609,13609,5,0,2.0,4.8,12
93610,13610,3,0,36.1,7.5,28
93611,13611,3,3,21.9,4.4,13
93612,13612,4,1,7.5,6.1,28
93613,13613,2,0,2.0,6.2,38
93614,13614,3,1,29.0,5.8,11
93615,13615,1,1,16.6,6.1,22
93616,13616,3,0,61.4,7.2,15
93617,13617,3,1,57.3,4.9,-4
93618,13618,4,1,17.4,7.2,44
93619,13619,5,1,21.5,8.6,53
93620,13620,6,2,23.0,5.4,8
93621,13621,2,1,14.7,8.0,51
93622,13622,2,1,14.3,7.5,46
93623,13623,3,0,21.3,6.2,11
93624,13624,4,0,25.5,8.0,63
93625,13625,3,0,41.4,7.4,57
93626,13626,3,1,31.4,8.3,48
93627,13627,3,0,16.2,5.4,-11
93628,13628,1,1,31.8,7.0,34
93629,13629,4,1,38.9,6.8,38
93630,13630,1,0,12.7,7.1,35
93631,13631,2,1,28.0,6.1,5
93632,13632,1,0,28.0,8.2,45
93633,13633,4,0,74.7,7.8,70
93634,13634,2,0,6.4,8.4,72
93635,13635,1,0,23.2,6.5,32
93636,13636,3,1,27.8,4.4,-2
93637,13637,1,1,3.9,6.8,11
93638,13638,1,0,43.0,7.3,32
93639,13639,2,0,33.6,7.2,35
93640,13640,3,2,20.4,7.5,44
93641,13641,2,0,3.3,6.6,25
93642,13642,1,1,34.3,6.6,13
93643,13643,1,1,51.6,7.4,48
93644,13644,5,2,11.9,6.5,21
93645,13645,2,1,33.4,5.8,21
93646,13646,5,0,37.2,4.1,-14
93647,13647,5,1,28.4,6.6,41
93648,13648,2,0,2.0,7.0,32
93649,13649,4,0,3.1,8.0,64
93650,13650,0,0,5.8,10.0,98
93651,13651,0,0,42.6,6.8,17
93652,13652,6,1,25.2,4.0,-21
93653,13653,2,1,49.6,6.2,27
93654,13654,5,2,9.0,5.8,14
93655,13655,6,2,15.9,4.0,-9
93656,13656,3,0,25.3,8.4,53
93657,13657,3,0,13.8,6.0,19
93658,13658,4,0,8.5,8.0,79
93659,13659,1,1,24.7,8.0,57
93660,13660,3,0,33.2,7.7,55
93661,13661,3,2,16.5,5.9,25
93662,13662,1,0,51.8,6.6,25
93663,13663,2,0,24.2,7.8,40
93664,13664,3,2,24.9,6.4,14
93665,13665,0,0,35.0,9.2,73
93666,13666,3,1,10.7,6.4,10
93667,13667,4,1,38.0,6.4,54
93668,13668,1,0,6.2,6.6,20
93669,13669,2,1,55.6,6.2,17
93670,13670,3,1,37.4,7.4,50
93671,13671,2,1,4.2,6.3,32
93672,13672,3,1,2.0,6.9,48
93673,13673,1,1,21.6,8.0,60
93674,13674,2,1,4.2,6.2,26
93675,13675,4,0,25.4,6.4,23
93676,13676,1,0,37.3,6.7,6
93677,13677,1,1,24.6,7.3,46
93678,13678,2,2,12.2,6.8,41
93679,13679,6,0,19.2,5.2,9
93680,13680,4,1,14.3,6.2,14
93681,13681,2,0,6.5,7.4,48
93682,13682,0,0,22.0,7.3,33
93683,13683,3,2,45.4,6.6,19
93684,13684,1,0,29.6,9.6,62
93685,13685,5,2,52.0,5.0,13
93686,13686,6,2,6.1,4.8,-24
